subject_test,split_type,split,fs_method,model,y_true,y_pred,y_prob
A03,inter_subject,train,mi,nn_erm,2,2,"[0.0004521811497397721, 6.976186739393597e-08, 0.9991437196731567, 0.00040400688885711133]"
A03,inter_subject,train,mi,nn_erm,2,2,"[3.1093684810912237e-05, 3.2233456295216456e-05, 0.9993201494216919, 0.0006165316444821656]"
A03,inter_subject,train,mi,nn_erm,1,1,"[0.004779630806297064, 0.9945772886276245, 0.0003287616709712893, 0.00031430518720299006]"
A03,inter_subject,train,mi,nn_erm,3,3,"[0.0010992829920724034, 0.016486486420035362, 0.2600632607936859, 0.7223510146141052]"
A03,inter_subject,train,mi,nn_erm,1,1,"[0.0001012400898616761, 0.9990862607955933, 0.0003560352779459208, 0.0004564847913570702]"
A03,inter_subject,train,mi,nn_erm,1,1,"[0.032961368560791016, 0.9614856839179993, 0.0043809907510876656, 0.0011719968169927597]"
A03,inter_subject,train,mi,nn_erm,0,0,"[0.9789856672286987, 0.006895849015563726, 0.013663661666214466, 0.0004549357108771801]"
A03,inter_subject,train,mi,nn_erm,1,1,"[0.020022373646497726, 0.9786791205406189, 0.0012318594381213188, 6.663339445367455e-05]"
A03,inter_subject,train,mi,nn_erm,3,3,"[0.03539496287703514, 0.00011283836647635326, 0.027578283101320267, 0.9369139075279236]"
A03,inter_subject,train,mi,nn_erm,3,3,"[0.006292658858001232, 0.001746277092024684, 0.0025201356038451195, 0.9894409775733948]"
A03,inter_subject,train,mi,nn_erm,1,1,"[0.0015148826641961932, 0.9922500848770142, 0.003083880292251706, 0.0031511709094047546]"
A03,inter_subject,train,mi,nn_erm,1,1,"[0.0011624600738286972, 0.9211721420288086, 0.062259428203105927, 0.01540603581815958]"
A03,inter_subject,train,mi,nn_erm,1,1,"[0.01677757501602173, 0.9676346778869629, 9.546426736051217e-05, 0.015492255799472332]"
A03,inter_subject,train,mi,nn_erm,1,1,"[0.11206940561532974, 0.8361059427261353, 0.04978977143764496, 0.0020349447149783373]"
A03,inter_subject,train,mi,nn_erm,3,3,"[0.002929450711235404, 0.0009550479589961469, 0.038295939564704895, 0.9578195810317993]"
A03,inter_subject,train,mi,nn_erm,3,3,"[0.017854826524853706, 0.19183535873889923, 0.0286099873483181, 0.7616998553276062]"
A03,inter_subject,train,mi,nn_erm,2,2,"[0.0007863720529712737, 0.004786141682416201, 0.9929807186126709, 0.001446822308935225]"
A03,inter_subject,train,mi,nn_erm,3,3,"[1.3678161849384196e-05, 1.3078507436148357e-05, 6.759928510291502e-06, 0.9999665021896362]"
A03,inter_subject,train,mi,nn_erm,0,0,"[0.9998315572738647, 0.00012732038157992065, 4.0853890823200345e-05, 1.9411528739965433e-07]"
A03,inter_subject,train,mi,nn_erm,1,1,"[0.4785659909248352, 0.52142733335495, 2.0092261365789454e-06, 4.690348760050256e-06]"
A03,inter_subject,train,mi,nn_erm,2,2,"[0.035017769783735275, 0.008483185432851315, 0.9553733468055725, 0.001125637674704194]"
A03,inter_subject,train,mi,nn_erm,1,1,"[0.11783228814601898, 0.8818170428276062, 0.00012017507833661512, 0.00023047982540447265]"
A03,inter_subject,train,mi,nn_erm,0,0,"[0.9973711967468262, 0.0009559666505083442, 0.0002818110806401819, 0.0013910506386309862]"
A03,inter_subject,train,mi,nn_erm,3,3,"[0.016947871074080467, 0.0002008594892686233, 0.00019686241284944117, 0.9826543927192688]"
A03,inter_subject,train,mi,nn_erm,0,0,"[0.9873775839805603, 0.012385256588459015, 2.3360983050224604e-06, 0.00023481286189053208]"
A03,inter_subject,train,mi,nn_erm,3,3,"[0.0009951480897143483, 0.004843449220061302, 0.4835139513015747, 0.5106475353240967]"
A03,inter_subject,train,mi,nn_erm,0,0,"[0.9942166805267334, 0.0032461038790643215, 4.014213845948689e-05, 0.00249703717418015]"
A03,inter_subject,train,mi,nn_erm,0,0,"[0.9962367415428162, 0.002514305291697383, 0.0009582939092069864, 0.0002906695590354502]"
A03,inter_subject,train,mi,nn_erm,0,0,"[0.9999983310699463, 1.186967892863322e-06, 1.2067295607209871e-08, 5.282399797579274e-07]"
A03,inter_subject,train,mi,nn_erm,0,0,"[0.999250590801239, 5.522802530322224e-05, 0.0004073746968060732, 0.0002867292787414044]"
A03,inter_subject,train,mi,nn_erm,2,2,"[0.002182970056310296, 2.4329354346264154e-05, 0.9959551095962524, 0.0018376341322436929]"
A03,inter_subject,train,mi,nn_erm,2,2,"[0.1253785789012909, 0.13452786207199097, 0.7399975061416626, 9.603082435205579e-05]"
A03,inter_subject,train,mi,nn_erm,3,3,"[0.04140651226043701, 0.0840829610824585, 0.0024763373658061028, 0.8720341920852661]"
A03,inter_subject,train,mi,nn_erm,1,1,"[0.00222382927313447, 0.9731827974319458, 0.00028156026382930577, 0.024311847984790802]"
A03,inter_subject,train,mi,nn_erm,2,2,"[0.007056300528347492, 0.011681372299790382, 0.9166899919509888, 0.06457240134477615]"
A03,inter_subject,train,mi,nn_erm,2,2,"[0.08779118210077286, 0.0662907287478447, 0.8091596961021423, 0.03675830364227295]"
A03,inter_subject,train,mi,nn_erm,2,2,"[0.080605648458004, 0.013324536383152008, 0.8923755884170532, 0.013694239780306816]"
A03,inter_subject,train,mi,nn_erm,3,3,"[0.11893168091773987, 0.00183442747220397, 0.000922010513022542, 0.8783119320869446]"
A03,inter_subject,train,mi,nn_erm,2,2,"[0.0037391996011137962, 0.028156282380223274, 0.9484331011772156, 0.019671453163027763]"
A03,inter_subject,train,mi,nn_erm,0,0,"[0.9788630604743958, 0.02113691344857216, 4.384967766668524e-08, 1.5078848392136024e-08]"
A03,inter_subject,train,mi,nn_erm,2,2,"[0.014849514700472355, 0.1979636698961258, 0.718720018863678, 0.06846677511930466]"
A03,inter_subject,train,mi,nn_erm,0,0,"[0.8692485094070435, 0.1307423710823059, 2.345482698729029e-06, 6.715631570841651e-06]"
A03,inter_subject,train,mi,nn_erm,1,1,"[0.0024942161981016397, 0.9974886178970337, 1.5795267245266587e-05, 1.3395691667028586e-06]"
A03,inter_subject,train,mi,nn_erm,1,1,"[0.02105713076889515, 0.9789389371871948, 2.8056842893420253e-06, 1.1275760698481463e-06]"
A03,inter_subject,train,mi,nn_erm,0,0,"[0.9217329025268555, 0.07739384472370148, 0.0001242323050973937, 0.0007490115822292864]"
A03,inter_subject,train,mi,nn_erm,1,1,"[0.005682393908500671, 0.9289909601211548, 0.06489977240562439, 0.00042697382741607726]"
A03,inter_subject,train,mi,nn_erm,0,0,"[0.9988651275634766, 0.0011340497294440866, 7.011390721345379e-07, 1.0971122321734583e-07]"
A03,inter_subject,train,mi,nn_erm,1,1,"[0.019177544862031937, 0.9807974100112915, 3.258435981479124e-06, 2.190270970459096e-05]"
A03,inter_subject,train,mi,nn_erm,2,2,"[0.00048164805048145354, 0.009979717433452606, 0.9573450684547424, 0.032193563878536224]"
A03,inter_subject,train,mi,nn_erm,1,1,"[0.09344212710857391, 0.9063714146614075, 0.00016166506975423545, 2.4756891434662975e-05]"
A03,inter_subject,train,mi,nn_erm,3,3,"[5.014831003791187e-07, 2.9300528670006543e-09, 0.001419967389665544, 0.9985795021057129]"
A03,inter_subject,train,mi,nn_erm,0,0,"[0.9993821382522583, 0.0006153653375804424, 7.834534585526853e-07, 1.6142264485097257e-06]"
A03,inter_subject,train,mi,nn_erm,2,2,"[0.15803872048854828, 0.08215931802988052, 0.7595394253730774, 0.0002624540065880865]"
A03,inter_subject,train,mi,nn_erm,1,1,"[0.0591714009642601, 0.940189003944397, 0.00030636691371910274, 0.0003332079795654863]"
A03,inter_subject,train,mi,nn_erm,0,0,"[0.9991779923439026, 0.0006989013054408133, 4.315456317272037e-05, 7.994268526090309e-05]"
A03,inter_subject,train,mi,nn_erm,3,3,"[0.0005137459374964237, 0.00578954117372632, 0.038607653230428696, 0.9550890326499939]"
A03,inter_subject,train,mi,nn_erm,3,3,"[1.0505887075851206e-05, 8.109024201985449e-05, 0.014592304825782776, 0.9853160977363586]"
A03,inter_subject,train,mi,nn_erm,3,3,"[6.478337581938831e-07, 4.104312001373955e-09, 0.0002261891058878973, 0.9997732043266296]"
A03,inter_subject,train,mi,nn_erm,3,3,"[0.0010247541358694434, 1.675028215686325e-06, 0.026337359100580215, 0.9726362228393555]"
A03,inter_subject,train,mi,nn_erm,3,3,"[4.466915015655104e-06, 1.468794380343752e-06, 0.0002508650941308588, 0.9997432827949524]"
A03,inter_subject,train,mi,nn_erm,0,0,"[0.998620867729187, 0.0013776905834674835, 5.916084546697675e-07, 8.225600822697743e-07]"
A03,inter_subject,train,mi,nn_erm,2,2,"[0.0017267848597839475, 1.9780000002356246e-05, 0.8238030076026917, 0.17445053160190582]"
A03,inter_subject,train,mi,nn_erm,1,1,"[0.16043585538864136, 0.8367830514907837, 0.002700492274016142, 8.05905947345309e-05]"
A03,inter_subject,train,mi,nn_erm,0,0,"[0.9281795024871826, 0.0716462954878807, 0.00010940944775938988, 6.475893314927816e-05]"
A03,inter_subject,train,mi,nn_erm,0,0,"[0.7331609725952148, 0.2667234241962433, 2.7702562874765135e-05, 8.791858272161335e-05]"
A03,inter_subject,train,mi,nn_erm,2,2,"[0.0003164430963806808, 5.001845784136094e-05, 0.5402697324752808, 0.4593638777732849]"
A03,inter_subject,train,mi,nn_erm,3,3,"[2.675605173863005e-06, 1.4699144124108443e-08, 0.0005006446153856814, 0.9994966983795166]"
A03,inter_subject,train,mi,nn_erm,0,0,"[0.8729732632637024, 0.12678216397762299, 0.0002433982299407944, 1.1863729696415248e-06]"
A03,inter_subject,train,mi,nn_erm,2,0,"[0.6577572822570801, 0.08094248920679092, 0.2531012296676636, 0.008199038915336132]"
A03,inter_subject,train,mi,nn_erm,2,2,"[0.05318806320428848, 0.006812140811234713, 0.9302106499671936, 0.009789211675524712]"
A03,inter_subject,train,mi,nn_erm,2,3,"[0.0014154937816783786, 0.004770886152982712, 0.37358352541923523, 0.6202300786972046]"
A03,inter_subject,train,mi,nn_erm,0,0,"[0.5155981779098511, 0.45789825916290283, 0.01097112987190485, 0.015532417222857475]"
A03,inter_subject,train,mi,nn_erm,1,1,"[0.002304898342117667, 0.9976804256439209, 1.4035446838533971e-05, 6.371612357725098e-07]"
A03,inter_subject,train,mi,nn_erm,0,0,"[0.8649858832359314, 0.13348250091075897, 0.0001896939502330497, 0.0013418656308203936]"
A03,inter_subject,train,mi,nn_erm,1,1,"[0.015616568736732006, 0.9842899441719055, 9.052927634911612e-05, 2.9690625069633825e-06]"
A03,inter_subject,train,mi,nn_erm,1,1,"[0.034682709723711014, 0.9587942361831665, 0.006368832662701607, 0.00015420639829244465]"
A03,inter_subject,train,mi,nn_erm,0,0,"[0.6513687372207642, 0.34849441051483154, 0.00012638833140954375, 1.0439455763844308e-05]"
A03,inter_subject,train,mi,nn_erm,1,1,"[0.00037402877933345735, 0.9996122717857361, 1.3512999430531636e-05, 2.1055507204437163e-07]"
A03,inter_subject,train,mi,nn_erm,2,2,"[0.025301160290837288, 0.06322863698005676, 0.7539051175117493, 0.15756505727767944]"
A03,inter_subject,train,mi,nn_erm,1,1,"[0.08614705502986908, 0.9138497710227966, 3.1798595045984257e-06, 7.648019106909487e-09]"
A03,inter_subject,train,mi,nn_erm,2,2,"[7.784940862620715e-06, 3.259686491219327e-05, 0.7345923185348511, 0.2653672695159912]"
A03,inter_subject,train,mi,nn_erm,2,2,"[0.014329647645354271, 0.02983197383582592, 0.707291841506958, 0.2485465556383133]"
A03,inter_subject,train,mi,nn_erm,3,3,"[0.020648416131734848, 1.629310463613365e-05, 0.0016165254637598991, 0.9777187705039978]"
A03,inter_subject,train,mi,nn_erm,2,2,"[0.18789926171302795, 0.0008410069276578724, 0.7114977240562439, 0.09976192563772202]"
A03,inter_subject,train,mi,nn_erm,2,2,"[1.6034401539855025e-07, 9.751549896463985e-07, 0.9411332607269287, 0.05886560678482056]"
A03,inter_subject,train,mi,nn_erm,3,3,"[0.0010994481854140759, 8.667462907396839e-07, 0.0010122754611074924, 0.9978874325752258]"
A03,inter_subject,train,mi,nn_erm,3,3,"[2.4909193598432466e-05, 0.00037384696770459414, 0.004851183388382196, 0.9947500824928284]"
A03,inter_subject,train,mi,nn_erm,3,3,"[8.45123577164486e-06, 4.600778709118458e-07, 0.0004970888840034604, 0.9994939565658569]"
A03,inter_subject,train,mi,nn_erm,3,3,"[8.083733682440197e-10, 6.360745601341478e-07, 0.0030769589357078075, 0.9969224333763123]"
A03,inter_subject,train,mi,nn_erm,3,3,"[0.017403587698936462, 0.05999593064188957, 0.00942311156541109, 0.9131773710250854]"
A03,inter_subject,train,mi,nn_erm,2,2,"[0.016667239367961884, 0.023615702986717224, 0.8502734303474426, 0.10944367200136185]"
A03,inter_subject,train,mi,nn_erm,1,0,"[0.5686629414558411, 0.4313364028930664, 5.406749892244989e-07, 1.3161300671526988e-07]"
A03,inter_subject,train,mi,nn_erm,0,0,"[0.999277651309967, 0.0006998481112532318, 2.088731662297505e-06, 2.0337132809800096e-05]"
A03,inter_subject,train,mi,nn_erm,0,0,"[0.9929589033126831, 0.006734164897352457, 0.00030522869201377034, 1.6505108533237944e-06]"
A03,inter_subject,train,mi,nn_erm,1,1,"[0.030750246718525887, 0.9692484736442566, 1.2726114846373093e-06, 2.318666325606955e-08]"
A03,inter_subject,train,mi,nn_erm,2,3,"[6.390497446773225e-07, 2.4206765374401584e-05, 0.406037300825119, 0.5939378142356873]"
A03,inter_subject,train,mi,nn_erm,3,3,"[0.00022515447926707566, 3.096442742389627e-05, 3.0135650376905687e-05, 0.9997137188911438]"
A03,inter_subject,train,mi,nn_erm,1,1,"[0.014207236468791962, 0.9849741458892822, 0.0007038872572593391, 0.00011473944323370233]"
A03,inter_subject,train,mi,nn_erm,2,2,"[0.005745362024754286, 4.763387914863415e-05, 0.9225399494171143, 0.07166709005832672]"
A03,inter_subject,train,mi,nn_erm,0,1,"[0.4202646315097809, 0.5796238780021667, 3.558526441338472e-05, 7.585204730276018e-05]"
A03,inter_subject,train,mi,nn_erm,0,0,"[0.9715893268585205, 0.026830008253455162, 1.9939450794481672e-05, 0.0015607125824317336]"
A03,inter_subject,train,mi,nn_erm,0,0,"[0.9856331944465637, 0.014296730048954487, 3.158763561827982e-08, 7.003557402640581e-05]"
A03,inter_subject,train,mi,nn_erm,3,3,"[0.0007073783199302852, 1.949865691130981e-06, 1.0533217391639482e-05, 0.9992801547050476]"
A03,inter_subject,train,mi,nn_erm,1,1,"[0.01610281504690647, 0.9838821887969971, 2.969667093566386e-06, 1.2057298590661958e-05]"
A03,inter_subject,train,mi,nn_erm,1,1,"[0.036469634622335434, 0.9631029963493347, 0.00034430556115694344, 8.305039955303073e-05]"
A03,inter_subject,train,mi,nn_erm,0,0,"[0.9913702011108398, 0.008607063442468643, 1.7993367009694339e-06, 2.0995981685700826e-05]"
A03,inter_subject,train,mi,nn_erm,0,0,"[0.9237745404243469, 0.07616747915744781, 4.090254151378758e-05, 1.710208016447723e-05]"
A03,inter_subject,train,mi,nn_erm,2,2,"[0.007692288141697645, 0.0007426703232340515, 0.9054970741271973, 0.08606798201799393]"
A03,inter_subject,train,mi,nn_erm,0,0,"[0.8604967594146729, 0.04222192242741585, 0.0885879322886467, 0.008693331852555275]"
A03,inter_subject,train,mi,nn_erm,1,1,"[0.0014429381117224693, 0.9985199570655823, 3.467319402261637e-05, 2.451901082167751e-06]"
A03,inter_subject,train,mi,nn_erm,3,3,"[2.449530029480229e-06, 3.788666802506668e-08, 0.004098978824913502, 0.9958985447883606]"
A03,inter_subject,train,mi,nn_erm,3,3,"[0.0004704288439825177, 5.389030320657184e-06, 0.0006551816477440298, 0.998869001865387]"
A03,inter_subject,train,mi,nn_erm,2,2,"[0.0019831147510558367, 0.07770296931266785, 0.9083795547485352, 0.011934446170926094]"
A03,inter_subject,train,mi,nn_erm,0,0,"[0.9752746224403381, 0.024706894531846046, 1.1543490472831763e-05, 7.049271061987383e-06]"
A03,inter_subject,train,mi,nn_erm,3,3,"[1.4958722260871582e-07, 0.0034435472916811705, 0.00010611972538754344, 0.9964501857757568]"
A03,inter_subject,train,mi,nn_erm,3,3,"[2.39700970183776e-09, 1.4349759228093895e-11, 0.0005901390104554594, 0.9994099140167236]"
A03,inter_subject,train,mi,nn_erm,1,1,"[0.1718062162399292, 0.8281916379928589, 2.104204440911417e-06, 1.2750376754411263e-07]"
A03,inter_subject,train,mi,nn_erm,3,3,"[1.0623967909850762e-06, 1.6715926420829419e-09, 2.906578533412585e-09, 0.999998927116394]"
A03,inter_subject,train,mi,nn_erm,3,3,"[1.2060251037837588e-06, 8.969761822186229e-09, 0.012539554387331009, 0.9874591827392578]"
A03,inter_subject,train,mi,nn_erm,1,1,"[0.05503211170434952, 0.9449349641799927, 4.636840003513498e-06, 2.8312677386566065e-05]"
A03,inter_subject,train,mi,nn_erm,0,0,"[0.9576277136802673, 0.04235464707016945, 6.348493116092868e-06, 1.1204767361050472e-05]"
A03,inter_subject,train,mi,nn_erm,1,1,"[0.0001252967194886878, 0.9998723268508911, 2.1924211068835575e-06, 8.843777266065445e-08]"
A03,inter_subject,train,mi,nn_erm,2,2,"[2.5034483996932977e-07, 1.0826990859413854e-07, 0.9576613903045654, 0.04233826324343681]"
A03,inter_subject,train,mi,nn_erm,2,2,"[7.207319868030027e-05, 0.00014936192019376904, 0.6018692255020142, 0.39790937304496765]"
A03,inter_subject,train,mi,nn_erm,2,2,"[0.00010581523383734748, 0.002088465029373765, 0.5046870708465576, 0.49311867356300354]"
A03,inter_subject,train,mi,nn_erm,3,3,"[0.09093416482210159, 0.007327601779252291, 0.026347531005740166, 0.8753906488418579]"
A03,inter_subject,train,mi,nn_erm,2,2,"[0.013560635037720203, 0.0033640458714216948, 0.957684338092804, 0.025390995666384697]"
A03,inter_subject,train,mi,nn_erm,0,0,"[0.609332799911499, 0.3892030119895935, 0.0011550787603482604, 0.00030908751068636775]"
A03,inter_subject,train,mi,nn_erm,3,3,"[4.68686776002869e-05, 0.0002063150459434837, 0.003718779655173421, 0.996027946472168]"
A03,inter_subject,train,mi,nn_erm,1,1,"[0.13177773356437683, 0.859133780002594, 0.0035033770836889744, 0.005585134029388428]"
A03,inter_subject,train,mi,nn_erm,2,2,"[1.9766312675528752e-07, 8.605494258517865e-06, 0.7696475386619568, 0.23034365475177765]"
A03,inter_subject,train,mi,nn_erm,1,1,"[0.02274359203875065, 0.8825286626815796, 0.07425940036773682, 0.020468296483159065]"
A03,inter_subject,train,mi,nn_erm,2,2,"[0.0035755247808992863, 0.011520497500896454, 0.9586407542228699, 0.026263222098350525]"
A03,inter_subject,train,mi,nn_erm,3,3,"[2.6048601284855977e-05, 2.293320903845597e-06, 0.011742430739104748, 0.9882292747497559]"
A03,inter_subject,train,mi,nn_erm,1,1,"[0.09069208800792694, 0.883578896522522, 0.018493302166461945, 0.007235699333250523]"
A03,inter_subject,train,mi,nn_erm,2,2,"[0.11085285991430283, 0.023765496909618378, 0.8573957085609436, 0.007985871285200119]"
A03,inter_subject,train,mi,nn_erm,0,0,"[0.9994955062866211, 0.0004965178086422384, 2.3633012915524887e-06, 5.5686000450805295e-06]"
A03,inter_subject,train,mi,nn_erm,0,0,"[0.8517360091209412, 0.14309769868850708, 0.004904864355921745, 0.0002614210534375161]"
A03,inter_subject,train,mi,nn_erm,0,0,"[0.9479826092720032, 0.05199666693806648, 8.082778549578506e-06, 1.264487855223706e-05]"
A03,inter_subject,train,mi,nn_erm,3,3,"[3.174749872414395e-05, 0.0018339583184570074, 0.3472660779953003, 0.6508681774139404]"
A03,inter_subject,train,mi,nn_erm,1,1,"[0.015449490398168564, 0.9817386269569397, 0.0011191614903509617, 0.0016927925171330571]"
A03,inter_subject,train,mi,nn_erm,0,0,"[0.9711391925811768, 0.028859514743089676, 9.031798526848434e-07, 3.253420288729103e-07]"
A03,inter_subject,train,mi,nn_erm,2,3,"[1.342559574624147e-08, 4.6522612251465034e-07, 0.4142097234725952, 0.5857897996902466]"
A03,inter_subject,train,mi,nn_erm,0,0,"[0.99090975522995, 0.009090228006243706, 2.7215717679496265e-08, 5.357776799996827e-08]"
A03,inter_subject,train,mi,nn_erm,2,2,"[0.0012508907821029425, 0.14543963968753815, 0.8433257937431335, 0.009983663447201252]"
A03,inter_subject,train,mi,nn_erm,1,1,"[0.4476708173751831, 0.5477975010871887, 0.0036238066386431456, 0.0009078969014808536]"
A03,inter_subject,train,mi,nn_erm,3,3,"[1.8678527339943685e-05, 0.00014553603250533342, 0.0006518411682918668, 0.9991839528083801]"
A03,inter_subject,train,mi,nn_erm,0,0,"[0.9999227523803711, 7.66533485148102e-05, 1.1017504419896795e-07, 4.619039941644587e-07]"
A03,inter_subject,train,mi,nn_erm,2,2,"[0.00029657065169885755, 0.024055441841483116, 0.7440361380577087, 0.23161183297634125]"
A03,inter_subject,train,mi,nn_erm,2,3,"[7.338896352848678e-07, 9.089722152566537e-05, 0.3383753299713135, 0.6615330576896667]"
A03,inter_subject,train,mi,nn_erm,0,0,"[0.7683285474777222, 0.2316555231809616, 6.399705853255e-06, 9.56944131758064e-06]"
A03,inter_subject,train,mi,nn_erm,2,2,"[3.2017246667237487e-06, 9.35424177441746e-05, 0.7017472386360168, 0.2981560528278351]"
A03,inter_subject,train,mi,nn_erm,1,1,"[0.2287544161081314, 0.7712444067001343, 1.1096558409917634e-06, 7.04631872849859e-08]"
A03,inter_subject,train,mi,nn_erm,3,3,"[9.976501402775284e-09, 3.99759244373854e-07, 0.037120234221220016, 0.9628793597221375]"
A03,inter_subject,train,mi,nn_erm,3,3,"[0.001705099712125957, 0.0012116108555346727, 0.028734277933835983, 0.968349039554596]"
A03,inter_subject,train,mi,nn_erm,3,3,"[9.849475013368192e-09, 1.2861023877819289e-11, 0.0002930384944193065, 0.9997069239616394]"
A03,inter_subject,train,mi,nn_erm,2,2,"[0.0001179741375381127, 0.04045461490750313, 0.9566164612770081, 0.0028109184931963682]"
A03,inter_subject,train,mi,nn_erm,0,1,"[0.4962189197540283, 0.5028865337371826, 0.0006435191025957465, 0.0002510319754946977]"
A03,inter_subject,train,mi,nn_erm,3,3,"[1.4246619439717279e-09, 1.254215646895318e-07, 0.00020569843763951212, 0.9997941851615906]"
A03,inter_subject,train,mi,nn_erm,1,1,"[0.009884553030133247, 0.9887835383415222, 0.001290041022002697, 4.189036917523481e-05]"
A03,inter_subject,train,mi,nn_erm,3,3,"[2.061693066934822e-06, 6.52327628358762e-07, 2.3592294837726513e-06, 0.9999949932098389]"
A03,inter_subject,train,mi,nn_erm,1,1,"[0.11493682116270065, 0.8849965333938599, 5.759382474934682e-06, 6.0888869484188035e-05]"
A03,inter_subject,train,mi,nn_erm,0,0,"[0.8920265436172485, 0.10796365886926651, 4.043825356347952e-06, 5.698869699699571e-06]"
A03,inter_subject,train,mi,nn_erm,2,2,"[0.00024965149350464344, 0.00926095712929964, 0.9903119802474976, 0.00017738431051839143]"
A03,inter_subject,train,mi,nn_erm,1,1,"[0.005946011282503605, 0.906407356262207, 0.08580957353115082, 0.0018370735924690962]"
A03,inter_subject,train,mi,nn_erm,0,0,"[0.9416234493255615, 0.058376092463731766, 4.194613723029761e-07, 4.048505886089515e-08]"
A03,inter_subject,train,mi,nn_erm,2,2,"[0.00011551801435416564, 0.002327526919543743, 0.5596164464950562, 0.43794044852256775]"
A03,inter_subject,train,mi,nn_erm,2,2,"[0.0002500761765986681, 0.009846307337284088, 0.858632504940033, 0.131271094083786]"
A03,inter_subject,train,mi,nn_erm,0,0,"[0.8836920857429504, 0.11621525883674622, 9.031752597365994e-06, 8.356930629815906e-05]"
A03,inter_subject,train,mi,nn_erm,2,3,"[0.00040990952402353287, 0.054869748651981354, 0.3883310854434967, 0.5563892126083374]"
A03,inter_subject,train,mi,nn_erm,3,3,"[1.9070221242145635e-06, 2.3579095795867033e-06, 0.018998900428414345, 0.98099684715271]"
A03,inter_subject,train,mi,nn_erm,3,3,"[1.2070441313127844e-09, 1.377290104187523e-08, 7.5007937994087115e-06, 0.9999924898147583]"
A03,inter_subject,train,mi,nn_erm,1,1,"[0.0018836809322237968, 0.9962382316589355, 0.0017447179416194558, 0.00013337485142983496]"
A03,inter_subject,train,mi,nn_erm,0,0,"[0.9755630493164062, 0.02443402260541916, 2.42753094426007e-06, 4.7070520281522477e-07]"
A03,inter_subject,train,mi,nn_erm,1,1,"[0.008364041335880756, 0.978425920009613, 0.013143113814294338, 6.695384217891842e-05]"
A03,inter_subject,train,mi,nn_erm,3,3,"[1.7868867985271208e-07, 3.14697601311309e-08, 0.0002937436511274427, 0.9997060894966125]"
A03,inter_subject,train,mi,nn_erm,1,1,"[0.05022551119327545, 0.9464319944381714, 0.003132215701043606, 0.00021035871759522706]"
A03,inter_subject,train,mi,nn_erm,3,3,"[0.002954862080514431, 0.07471165060997009, 3.07796653942205e-05, 0.9223027229309082]"
A03,inter_subject,train,mi,nn_erm,2,2,"[3.42391821561705e-08, 3.213913487343234e-06, 0.9583767056465149, 0.041620053350925446]"
A03,inter_subject,train,mi,nn_erm,1,1,"[0.07371243089437485, 0.4688389003276825, 0.002427362371236086, 0.45502138137817383]"
A03,inter_subject,train,mi,nn_erm,1,1,"[0.0005416740896180272, 0.9944453835487366, 0.004998432472348213, 1.4532048226101324e-05]"
A03,inter_subject,train,mi,nn_erm,1,1,"[0.0014024554984644055, 0.986615777015686, 0.010129326023161411, 0.0018524245824664831]"
A03,inter_subject,train,mi,nn_erm,2,2,"[0.0012064866023138165, 0.005198318976908922, 0.8358771204948425, 0.15771806240081787]"
A03,inter_subject,train,mi,nn_erm,3,3,"[0.0002371163573116064, 3.8047876387281576e-06, 0.013399592600762844, 0.9863595366477966]"
A03,inter_subject,train,mi,nn_erm,0,0,"[0.7370148301124573, 0.2628196179866791, 4.8447720473632216e-05, 0.00011708387319231406]"
A03,inter_subject,train,mi,nn_erm,1,1,"[0.496484637260437, 0.5024611353874207, 0.0003289176383987069, 0.0007252948707900941]"
A03,inter_subject,train,mi,nn_erm,3,3,"[6.427372056805325e-08, 1.1397870025575685e-07, 0.0006244716932997108, 0.9993754029273987]"
A03,inter_subject,train,mi,nn_erm,0,1,"[0.19949971139431, 0.595643162727356, 0.2016104757785797, 0.0032467199489474297]"
A03,inter_subject,train,mi,nn_erm,2,2,"[0.009119391441345215, 0.036124274134635925, 0.5216942429542542, 0.43306198716163635]"
A03,inter_subject,train,mi,nn_erm,2,2,"[0.1620263010263443, 0.04155542328953743, 0.46885284781455994, 0.32756537199020386]"
A03,inter_subject,train,mi,nn_erm,3,3,"[0.009084624238312244, 0.0011145367752760649, 0.0006478624418377876, 0.9891530275344849]"
A03,inter_subject,train,mi,nn_erm,0,0,"[0.48966076970100403, 0.1014193445444107, 0.02017616480588913, 0.38874366879463196]"
A03,inter_subject,train,mi,nn_erm,0,0,"[0.9982550740242004, 0.0017428490100428462, 2.7151170201022978e-08, 2.0188761027384317e-06]"
A03,inter_subject,train,mi,nn_erm,2,2,"[5.139701897860505e-05, 0.00030607508961111307, 0.9769863486289978, 0.022656196728348732]"
A03,inter_subject,train,mi,nn_erm,1,1,"[0.14331212639808655, 0.8421818614006042, 0.011084004305303097, 0.003422020236030221]"
A03,inter_subject,train,mi,nn_erm,3,3,"[6.413255323423073e-05, 1.966371371286968e-10, 0.0008149482309818268, 0.9991208910942078]"
A03,inter_subject,train,mi,nn_erm,3,3,"[4.451309010278237e-08, 1.0127221230504801e-06, 0.0027473224326968193, 0.997251570224762]"
A03,inter_subject,train,mi,nn_erm,3,3,"[0.0394890159368515, 0.13278701901435852, 0.23177680373191833, 0.5959472060203552]"
A03,inter_subject,train,mi,nn_erm,1,1,"[0.0036928572226315737, 0.8947327733039856, 0.0017985929735004902, 0.09977586567401886]"
