subject,session,split_type,split,fs_method,model,y_true,y_pred,y_prob
A02,session2,intra_session,train,mi,nn_domain_agreement,1,1,"[0.010296875610947609, 0.9887405037879944, 0.0009624851518310606, 7.211327357481423e-08]"
A02,session2,intra_session,train,mi,nn_domain_agreement,1,1,"[0.0009369422332383692, 0.9987786412239075, 0.000264109781710431, 2.039443097601179e-05]"
A02,session2,intra_session,train,mi,nn_domain_agreement,3,3,"[3.059346340705815e-07, 8.89537602688506e-07, 6.981105116210529e-08, 0.9999988079071045]"
A02,session2,intra_session,train,mi,nn_domain_agreement,0,0,"[0.9949771761894226, 0.003027539700269699, 0.0019897613674402237, 5.503718966792803e-06]"
A02,session2,intra_session,train,mi,nn_domain_agreement,1,1,"[0.00654924800619483, 0.9933457374572754, 2.459425013512373e-05, 8.040278044063598e-05]"
A02,session2,intra_session,train,mi,nn_domain_agreement,1,1,"[0.011142986826598644, 0.9887393712997437, 3.7455633901117835e-06, 0.00011400567018426955]"
A02,session2,intra_session,train,mi,nn_domain_agreement,1,1,"[0.015745457261800766, 0.9841779470443726, 3.2033651223173365e-05, 4.452524444786832e-05]"
A02,session2,intra_session,train,mi,nn_domain_agreement,2,2,"[0.00030865409644320607, 4.052651274832897e-05, 0.9996508359909058, 3.5647718110709548e-09]"
A02,session2,intra_session,train,mi,nn_domain_agreement,3,3,"[0.004625928588211536, 0.0006134393624961376, 9.54942952375859e-05, 0.9946650266647339]"
A02,session2,intra_session,train,mi,nn_domain_agreement,0,0,"[0.9922997355461121, 0.007646464742720127, 5.356772817322053e-05, 2.0674426082223363e-07]"
A02,session2,intra_session,train,mi,nn_domain_agreement,3,3,"[0.00960623100399971, 3.5742108593694866e-05, 0.000555348873604089, 0.9898026585578918]"
A02,session2,intra_session,train,mi,nn_domain_agreement,0,0,"[0.9877057671546936, 0.00593318697065115, 0.00435147900134325, 0.0020096180960536003]"
A02,session2,intra_session,train,mi,nn_domain_agreement,2,2,"[4.020658252557041e-06, 2.1886089598410763e-05, 0.9999606609344482, 1.3437672350846697e-05]"
A02,session2,intra_session,train,mi,nn_domain_agreement,0,0,"[0.9978284239768982, 9.787039743969217e-05, 0.0020517450757324696, 2.193435102526564e-05]"
A02,session2,intra_session,train,mi,nn_domain_agreement,3,3,"[3.488920992822386e-05, 0.00021399011893663555, 4.350547897047363e-06, 0.9997467398643494]"
A02,session2,intra_session,train,mi,nn_domain_agreement,0,0,"[0.996749997138977, 0.0032398717012256384, 1.7201585933435126e-07, 9.979259630199522e-06]"
A02,session2,intra_session,train,mi,nn_domain_agreement,2,2,"[5.1181079470552504e-05, 3.115271465503611e-05, 0.9979580640792847, 0.0019596575293689966]"
A02,session2,intra_session,test,mi,nn_domain_agreement,0,1,"[0.010196074843406677, 0.9897546172142029, 3.6526500480249524e-05, 1.2769643944920972e-05]"
A02,session2,intra_session,test,mi,nn_domain_agreement,1,1,"[5.380812126531964e-06, 0.9999934434890747, 1.2344371498329565e-06, 1.9216408464473034e-09]"
A02,session2,intra_session,test,mi,nn_domain_agreement,2,2,"[3.7625872550961503e-07, 1.1697041912839268e-07, 0.9982800483703613, 0.0017194580286741257]"
A02,session2,intra_session,test,mi,nn_domain_agreement,2,3,"[0.00015837368846405298, 3.638865746324882e-05, 0.2227708250284195, 0.777034342288971]"
A02,session2,intra_session,test,mi,nn_domain_agreement,3,3,"[0.17155614495277405, 0.08997619897127151, 0.009423073381185532, 0.7290446758270264]"
A02,session2,intra_session,test,mi,nn_domain_agreement,0,1,"[0.03661368414759636, 0.9605570435523987, 0.00020887338905595243, 0.0026203689631074667]"
A02,session2,intra_session,test,mi,nn_domain_agreement,1,0,"[0.9085395336151123, 0.07170748710632324, 3.478387588984333e-05, 0.0197182334959507]"
A02,session2,intra_session,test,mi,nn_domain_agreement,3,0,"[0.9845905303955078, 0.000920260208658874, 0.0025367725174874067, 0.011952397413551807]"
A02,session2,intra_session,test,mi,nn_domain_agreement,1,1,"[0.1580834537744522, 0.8414760828018188, 5.690291436621919e-05, 0.0003834627859760076]"
A02,session2,intra_session,test,mi,nn_domain_agreement,2,2,"[0.0002877401129808277, 0.00040417752461507916, 0.9992049336433411, 0.0001030829589581117]"
A02,session2,intra_session,test,mi,nn_domain_agreement,2,0,"[0.9759120345115662, 4.571094177663326e-05, 0.0020945456344634295, 0.021947739645838737]"
A02,session2,intra_session,test,mi,nn_domain_agreement,0,0,"[0.9951468110084534, 0.004819756839424372, 7.661816425752477e-07, 3.2756357541074976e-05]"
A02,session2,intra_session,test,mi,nn_domain_agreement,3,1,"[0.001789843779988587, 0.9868844747543335, 0.00015047501074150205, 0.011175146326422691]"
A02,session2,intra_session,test,mi,nn_domain_agreement,1,1,"[0.0015052356757223606, 0.9981346130371094, 0.00036010093754157424, 8.480530055976487e-09]"
A02,session2,intra_session,test,mi,nn_domain_agreement,3,0,"[0.6369388699531555, 0.005707375705242157, 0.0004280731955077499, 0.3569256663322449]"
A02,session2,intra_session,test,mi,nn_domain_agreement,0,3,"[0.05328892543911934, 0.0002185168123105541, 0.06410806626081467, 0.8823844790458679]"
A02,session2,intra_session,test,mi,nn_domain_agreement,0,0,"[0.9011693596839905, 0.04292676970362663, 0.0015156709123402834, 0.054388128221035004]"
A02,session2,intra_session,test,mi,nn_domain_agreement,2,3,"[0.008317526429891586, 0.0016212373739108443, 0.026960168033838272, 0.9631010293960571]"
A02,session2,intra_session,test,mi,nn_domain_agreement,2,2,"[0.00040369902853854, 0.0007318512653000653, 0.9985670447349548, 0.0002974913513753563]"
A02,session2,intra_session,test,mi,nn_domain_agreement,1,3,"[0.04319985955953598, 0.0007937531918287277, 3.116626612609252e-05, 0.9559752345085144]"
A02,session2,intra_session,test,mi,nn_domain_agreement,3,2,"[0.0004280103021301329, 0.00019065941160079092, 0.6906452178955078, 0.30873605608940125]"
A02,session2,intra_session,test,mi,nn_domain_agreement,1,3,"[0.002057055477052927, 1.206528963848541e-06, 7.033984275039984e-07, 0.9979410767555237]"
A02,session2,intra_session,test,mi,nn_domain_agreement,1,0,"[0.8889017105102539, 0.08342170715332031, 0.02595161274075508, 0.0017249021911993623]"
A02,session2,intra_session,test,mi,nn_domain_agreement,0,2,"[0.06416114419698715, 0.011064505204558372, 0.924588680267334, 0.00018571132386568934]"
A02,session2,intra_session,test,mi,nn_domain_agreement,1,0,"[0.56959468126297, 0.40497952699661255, 0.025423526763916016, 2.1912119336775504e-06]"
A02,session2,intra_session,test,mi,nn_domain_agreement,3,0,"[0.9693794846534729, 1.5702754581070621e-06, 0.004146191757172346, 0.02647276036441326]"
A02,session2,intra_session,test,mi,nn_domain_agreement,3,2,"[0.00010617595398798585, 0.021368203684687614, 0.698805034160614, 0.2797205150127411]"
A02,session2,intra_session,test,mi,nn_domain_agreement,1,3,"[0.014341708272695541, 0.010634992271661758, 0.0002762224175967276, 0.9747470617294312]"
A02,session2,intra_session,test,mi,nn_domain_agreement,1,3,"[0.0007504941895604134, 0.009066866710782051, 3.41044578817673e-05, 0.9901485443115234]"
A02,session2,intra_session,test,mi,nn_domain_agreement,1,3,"[0.1295556128025055, 2.8193546768306987e-06, 0.0011643151519820094, 0.8692772388458252]"
A02,session2,intra_session,test,mi,nn_domain_agreement,1,3,"[0.036415595561265945, 0.013957897201180458, 0.0031474486459046602, 0.946479082107544]"
A02,session2,intra_session,test,mi,nn_domain_agreement,3,3,"[3.0874518415657803e-05, 1.484933591200388e-06, 1.3422308029475971e-06, 0.9999663829803467]"
A02,session2,intra_session,test,mi,nn_domain_agreement,3,3,"[2.51326173383859e-06, 1.492653112222797e-09, 4.196210046103488e-09, 0.9999974966049194]"
A02,session2,intra_session,test,mi,nn_domain_agreement,2,2,"[0.00035829999251291156, 0.00010480721539352089, 0.9993891716003418, 0.0001477940968470648]"
A02,session2,intra_session,test,mi,nn_domain_agreement,3,3,"[0.00023918962688185275, 9.381506060890388e-07, 0.00019362704188097268, 0.9995662569999695]"
A02,session2,intra_session,test,mi,nn_domain_agreement,0,3,"[0.1020829826593399, 0.15276500582695007, 0.1938513219356537, 0.5513007044792175]"
A02,session2,intra_session,test,mi,nn_domain_agreement,1,3,"[0.40440118312835693, 0.08867062628269196, 0.03442198410630226, 0.4725062847137451]"
A02,session2,intra_session,test,mi,nn_domain_agreement,2,3,"[8.29034263460926e-07, 1.5706962130934699e-07, 0.00394358579069376, 0.9960554838180542]"
A02,session2,intra_session,test,mi,nn_domain_agreement,1,0,"[0.9997121691703796, 0.0002811317681334913, 9.758508667800925e-07, 5.7404281506023835e-06]"
A02,session2,intra_session,test,mi,nn_domain_agreement,0,0,"[0.9939613938331604, 0.005168789066374302, 0.00036986920167692006, 0.000499896879773587]"
A02,session2,intra_session,test,mi,nn_domain_agreement,3,3,"[3.936534994863905e-05, 6.103152827563463e-06, 1.973473672478576e-06, 0.9999525547027588]"
A02,session2,intra_session,test,mi,nn_domain_agreement,0,0,"[0.9993391633033752, 2.642477920744568e-05, 0.00044481258373707533, 0.00018952407117467374]"
A02,session2,intra_session,test,mi,nn_domain_agreement,3,1,"[0.045370493084192276, 0.9403253793716431, 0.014157364144921303, 0.00014669452502857894]"
A02,session2,intra_session,test,mi,nn_domain_agreement,0,3,"[5.848112323292298e-06, 1.3211403711466119e-05, 0.05571932718157768, 0.9442616701126099]"
A02,session2,intra_session,test,mi,nn_domain_agreement,0,0,"[0.9990764856338501, 0.000915992131922394, 1.9619460545072798e-06, 5.54971711608232e-06]"
A02,session2,intra_session,test,mi,nn_domain_agreement,0,1,"[0.041993048042058945, 0.8017785549163818, 0.1525854468345642, 0.0036428787279874086]"
A02,session2,intra_session,test,mi,nn_domain_agreement,0,1,"[0.015724126249551773, 0.7246660590171814, 0.25960057973861694, 9.206963113683742e-06]"
A02,session2,intra_session,test,mi,nn_domain_agreement,2,1,"[0.068216472864151, 0.6122525334358215, 0.23027317225933075, 0.08925777673721313]"
A02,session2,intra_session,test,mi,nn_domain_agreement,2,2,"[9.140091606241185e-06, 4.02025364110159e-08, 0.999985933303833, 4.842276666749967e-06]"
A02,session2,intra_session,test,mi,nn_domain_agreement,3,3,"[0.0029969150200486183, 0.008156565949320793, 0.0004193606146145612, 0.9884272217750549]"
A02,session2,intra_session,test,mi,nn_domain_agreement,1,3,"[5.056834506689256e-09, 8.951187737693544e-06, 2.9378920629596905e-08, 0.9999910593032837]"
A02,session2,intra_session,test,mi,nn_domain_agreement,2,2,"[0.06315432488918304, 5.1302253268659115e-05, 0.9262586832046509, 0.010535618290305138]"
A02,session2,intra_session,test,mi,nn_domain_agreement,2,1,"[0.01579778827726841, 0.941615104675293, 0.04190971702337265, 0.0006774748326279223]"
A02,session2,intra_session,test,mi,nn_domain_agreement,2,2,"[0.0016609129961580038, 0.010363430716097355, 0.6368412375450134, 0.351134330034256]"
A02,session2,intra_session,test,mi,nn_domain_agreement,3,3,"[0.006474788300693035, 0.00018023142183665186, 1.1333685506542679e-05, 0.993333637714386]"
A02,session2,intra_session,test,mi,nn_domain_agreement,2,2,"[0.031216630712151527, 0.015335415489971638, 0.9458603858947754, 0.007587477099150419]"
A02,session2,intra_session,test,mi,nn_domain_agreement,0,1,"[0.3760663568973541, 0.6222932934761047, 9.400720273333718e-07, 0.0016394383274018764]"
A02,session2,intra_session,test,mi,nn_domain_agreement,2,2,"[0.0005456645740196109, 0.004675573669373989, 0.9157534241676331, 0.07902541011571884]"
A03,session1,intra_session,train,mi,nn_erm,0,1,"[0.2826649844646454, 0.7170009016990662, 0.00033385574351996183, 2.2738404936717416e-07]"
A03,session1,intra_session,train,mi,nn_erm,1,1,"[0.0010077782208099961, 0.9980202913284302, 0.0009715963387861848, 3.429605044402706e-07]"
A03,session1,intra_session,train,mi,nn_erm,1,1,"[0.031657349318265915, 0.9682708978652954, 7.105767144821584e-05, 7.50221545331442e-07]"
A03,session1,intra_session,train,mi,nn_erm,0,0,"[0.9690257906913757, 4.7505174904927117e-08, 0.030971959233283997, 2.279747150168987e-06]"
A03,session1,intra_session,train,mi,nn_erm,1,1,"[0.01132890023291111, 0.988649845123291, 2.033705823123455e-05, 9.500553801444767e-07]"
A03,session1,intra_session,train,mi,nn_erm,0,0,"[0.9999724626541138, 9.119698773929485e-08, 2.5229643142665736e-05, 2.1892558379477123e-06]"
A03,session1,intra_session,train,mi,nn_erm,1,1,"[0.08673273772001266, 0.9117038249969482, 0.0015628584660589695, 5.810221068713872e-07]"
A03,session1,intra_session,train,mi,nn_erm,2,2,"[5.9143501857761294e-05, 1.3414926797850057e-05, 0.9998840093612671, 4.343046748545021e-05]"
A03,session1,intra_session,train,mi,nn_erm,1,1,"[0.1546483039855957, 0.845257043838501, 9.369919280288741e-05, 9.814591521717375e-07]"
A03,session1,intra_session,train,mi,nn_erm,3,3,"[0.0002113484515575692, 1.0770851986308116e-05, 0.033333662897348404, 0.9664443135261536]"
A03,session1,intra_session,train,mi,nn_erm,0,0,"[0.9946109056472778, 0.0020443121902644634, 0.0033445043954998255, 3.0600645573031215e-07]"
A03,session1,intra_session,train,mi,nn_erm,2,2,"[0.3045472204685211, 0.01595325581729412, 0.6792649030685425, 0.00023459535441361368]"
A03,session1,intra_session,train,mi,nn_erm,1,1,"[2.436076329104253e-06, 0.9999974966049194, 2.8228136272900883e-08, 5.839135397422979e-08]"
A03,session1,intra_session,train,mi,nn_erm,0,0,"[0.9998427629470825, 1.4140863640932366e-05, 0.00014120629930403084, 1.8842961253540125e-06]"
A03,session1,intra_session,train,mi,nn_erm,3,3,"[4.1568244341760874e-05, 0.001843355712480843, 0.10733959823846817, 0.8907755613327026]"
A03,session1,intra_session,train,mi,nn_erm,3,3,"[1.2515389835598967e-09, 0.045267798006534576, 0.062110256403684616, 0.8926218748092651]"
A03,session1,intra_session,train,mi,nn_erm,3,3,"[8.932035484576772e-07, 0.00042341556400060654, 0.11572504043579102, 0.8838505744934082]"
A03,session1,intra_session,train,mi,nn_erm,3,3,"[5.131633429300564e-08, 0.0018078440334647894, 0.04510345682501793, 0.953088641166687]"
A03,session1,intra_session,train,mi,nn_erm,3,3,"[0.0007935198955237865, 0.004872836638242006, 0.16960668563842773, 0.8247270584106445]"
A03,session1,intra_session,train,mi,nn_erm,0,0,"[0.9397903084754944, 0.02882779948413372, 0.03137533739209175, 6.4616738200129475e-06]"
A03,session1,intra_session,train,mi,nn_erm,2,2,"[5.5239939683815464e-05, 3.8080804642959265e-07, 0.9999390840530396, 5.311483619152568e-06]"
A03,session1,intra_session,train,mi,nn_erm,1,1,"[6.941625906620175e-05, 0.9999127388000488, 1.6317941117449664e-05, 1.5939867807901464e-06]"
A03,session1,intra_session,train,mi,nn_erm,0,0,"[0.9969563484191895, 5.818172894578311e-07, 0.003021791111677885, 2.1288660718710162e-05]"
A03,session1,intra_session,train,mi,nn_erm,0,0,"[0.820098340511322, 0.1795136034488678, 0.0003104202914983034, 7.760802691336721e-05]"
A03,session1,intra_session,train,mi,nn_erm,2,2,"[0.0012882401933893561, 0.03216037526726723, 0.9661277532577515, 0.00042371597373858094]"
A03,session1,intra_session,train,mi,nn_erm,3,3,"[5.884544762579935e-08, 0.0005921040428802371, 0.0483587421476841, 0.9510490298271179]"
A03,session1,intra_session,train,mi,nn_erm,0,0,"[0.9968923926353455, 0.0010056706378236413, 0.0020850403234362602, 1.6948128177318722e-05]"
A03,session1,intra_session,train,mi,nn_erm,2,2,"[0.00030066585168242455, 7.774807454552501e-05, 0.9986394047737122, 0.0009820956038311124]"
A03,session1,intra_session,train,mi,nn_erm,2,2,"[3.3116631659169116e-10, 0.00016012006381060928, 0.9920979738235474, 0.007741926237940788]"
A03,session1,intra_session,train,mi,nn_erm,2,2,"[0.08661937713623047, 0.0003500590973999351, 0.9129844307899475, 4.606627408065833e-05]"
A03,session1,intra_session,train,mi,nn_erm,0,0,"[0.9362664818763733, 0.024349115788936615, 0.039336852729320526, 4.7488094423897564e-05]"
A03,session1,intra_session,train,mi,nn_erm,1,1,"[6.222470983630046e-05, 0.9996089339256287, 0.00022266404994297773, 0.0001062228693626821]"
A03,session1,intra_session,train,mi,nn_erm,0,0,"[0.8983166813850403, 0.001118292915634811, 0.10054890066385269, 1.6122785382322036e-05]"
A03,session1,intra_session,train,mi,nn_erm,1,1,"[4.14775604440365e-05, 0.9999186992645264, 3.0835588404443115e-05, 8.889080163498875e-06]"
A03,session1,intra_session,train,mi,nn_erm,1,1,"[0.02010187692940235, 0.9762406945228577, 0.003561547724530101, 9.590836270945147e-05]"
A03,session1,intra_session,train,mi,nn_erm,0,0,"[0.9991644620895386, 1.905378610445041e-07, 0.0008322821231558919, 3.0094702196947765e-06]"
A03,session1,intra_session,train,mi,nn_erm,1,1,"[3.716034813194824e-09, 0.9999996423721313, 1.062247108052361e-07, 2.71833357601281e-07]"
A03,session1,intra_session,train,mi,nn_erm,2,2,"[4.5523498215516156e-07, 7.959138201840688e-06, 0.9989269375801086, 0.0010646011214703321]"
A03,session1,intra_session,train,mi,nn_erm,1,1,"[0.0007523018284700811, 0.9990347623825073, 9.685451368568465e-05, 0.00011614817776717246]"
A03,session1,intra_session,train,mi,nn_erm,2,2,"[4.861832464397864e-11, 3.0044435334275477e-05, 0.9694774150848389, 0.030492562800645828]"
A03,session1,intra_session,train,mi,nn_erm,2,2,"[1.2252235892518115e-09, 0.1584617793560028, 0.7449215054512024, 0.0966167002916336]"
A03,session1,intra_session,train,mi,nn_erm,3,3,"[3.2112192904776293e-09, 6.031622979207896e-05, 0.04660553112626076, 0.9533340930938721]"
A03,session1,intra_session,train,mi,nn_erm,2,2,"[3.240679870941676e-05, 0.0022950645070523024, 0.9701271653175354, 0.027545394375920296]"
A03,session1,intra_session,train,mi,nn_erm,2,2,"[1.2182313184894156e-05, 1.069156132871285e-05, 0.9996973276138306, 0.0002797977067530155]"
A03,session1,intra_session,train,mi,nn_erm,3,3,"[1.533800423203502e-05, 0.00010652320634108037, 0.005050391424447298, 0.9948278069496155]"
A03,session1,intra_session,train,mi,nn_erm,3,3,"[0.0002159651048714295, 3.440253567532636e-05, 0.009471829980611801, 0.9902778267860413]"
A03,session1,intra_session,train,mi,nn_erm,3,3,"[0.00011067611194448546, 0.00031848359503783286, 0.0023017802741378546, 0.9972689747810364]"
A03,session1,intra_session,train,mi,nn_erm,3,3,"[6.32678938927711e-06, 0.009901773184537888, 0.2099137157201767, 0.7801781296730042]"
A03,session1,intra_session,train,mi,nn_erm,3,3,"[0.29123222827911377, 0.0003069412778131664, 0.16678465902805328, 0.5416761636734009]"
A03,session1,intra_session,train,mi,nn_erm,2,2,"[0.20678073167800903, 3.649880818556994e-05, 0.7930904626846313, 9.240069630322978e-05]"
A03,session1,intra_session,train,mi,nn_erm,1,1,"[0.40057066082954407, 0.5993775725364685, 5.0011709390673786e-05, 1.6992883047350915e-06]"
A03,session1,intra_session,train,mi,nn_erm,0,0,"[0.9999825954437256, 7.302065796466195e-07, 1.3344459148356691e-05, 3.34181777361664e-06]"
A03,session1,intra_session,train,mi,nn_erm,0,0,"[0.9999337196350098, 3.728439423866803e-06, 6.22736697550863e-05, 3.150607028601371e-07]"
A03,session1,intra_session,train,mi,nn_erm,1,1,"[3.407309850445017e-05, 0.9999657869338989, 3.868168363396762e-08, 1.0370846581508886e-07]"
A03,session1,intra_session,train,mi,nn_erm,2,2,"[5.224684240801025e-09, 1.900730603665579e-05, 0.976300835609436, 0.02368018962442875]"
A03,session1,intra_session,train,mi,nn_erm,3,3,"[4.9071621766039186e-11, 5.433295882539824e-06, 7.345589983742684e-05, 0.9999210834503174]"
A03,session1,intra_session,train,mi,nn_erm,1,1,"[0.00028165450203232467, 0.9883883595466614, 0.01129134465008974, 3.864162499667145e-05]"
A03,session1,intra_session,train,mi,nn_erm,2,2,"[0.0014509106986224651, 0.0015896811382845044, 0.9957277774810791, 0.001231715432368219]"
A03,session1,intra_session,train,mi,nn_erm,0,0,"[0.9898831248283386, 0.0020077694207429886, 0.008108877576887608, 3.219495567918784e-07]"
A03,session1,intra_session,train,mi,nn_erm,0,0,"[0.9938619136810303, 9.942413470298561e-08, 0.006132419686764479, 5.5303735280176625e-06]"
A03,session1,intra_session,train,mi,nn_erm,0,0,"[0.8008551597595215, 3.0323022656375542e-05, 0.0439104400575161, 0.15520399808883667]"
A03,session1,intra_session,train,mi,nn_erm,3,3,"[1.5163249145189184e-07, 0.0019010211108252406, 0.011573158204555511, 0.9865256547927856]"
A03,session1,intra_session,train,mi,nn_erm,1,1,"[0.002151111839339137, 0.9978064894676208, 3.703460970427841e-05, 5.3502299124374986e-06]"
A03,session1,intra_session,train,mi,nn_erm,1,1,"[0.11807053536176682, 0.8805710077285767, 0.0006737681687809527, 0.0006847361801192164]"
A03,session1,intra_session,train,mi,nn_erm,0,0,"[0.9922186136245728, 2.347806002944708e-05, 0.0003472835524007678, 0.007410658523440361]"
A03,session1,intra_session,train,mi,nn_erm,0,0,"[0.999538779258728, 1.4431855106522562e-06, 0.00014633186219725758, 0.0003134293365292251]"
A03,session1,intra_session,train,mi,nn_erm,2,2,"[2.0907289581373334e-05, 0.00038542854599654675, 0.9988303780555725, 0.000763256277423352]"
A03,session1,intra_session,train,mi,nn_erm,0,0,"[0.9995403289794922, 7.920035386632662e-06, 0.0004422830534167588, 9.476510967942886e-06]"
A03,session1,intra_session,train,mi,nn_erm,1,1,"[0.004619297105818987, 0.9931961297988892, 0.0017120064003393054, 0.00047251596697606146]"
A03,session1,intra_session,train,mi,nn_erm,3,3,"[0.0005477959057316184, 9.577945456840098e-05, 0.00025193311739712954, 0.9991044402122498]"
A03,session1,intra_session,train,mi,nn_erm,3,3,"[0.0009933453984558582, 0.0006265727570280433, 0.010318363085389137, 0.9880616664886475]"
A03,session1,intra_session,train,mi,nn_erm,2,2,"[2.540899185987655e-05, 0.0005601922166533768, 0.9785923361778259, 0.020822029560804367]"
A03,session1,intra_session,train,mi,nn_erm,0,0,"[0.9625460505485535, 0.00011790188000304624, 0.007843147031962872, 0.029492899775505066]"
A03,session1,intra_session,train,mi,nn_erm,3,3,"[1.814657035748013e-10, 0.0019389886874705553, 0.0017353398725390434, 0.996325671672821]"
A03,session1,intra_session,train,mi,nn_erm,3,3,"[0.12614361941814423, 0.012970930896699429, 0.007052216678857803, 0.8538331985473633]"
A03,session1,intra_session,train,mi,nn_erm,1,1,"[0.14948038756847382, 0.8495490550994873, 0.0005732564022764564, 0.00039732930599711835]"
A03,session1,intra_session,train,mi,nn_erm,3,3,"[0.023128947243094444, 0.00024272224982269108, 0.010617993772029877, 0.9660102725028992]"
A03,session1,intra_session,train,mi,nn_erm,3,2,"[3.511970803060649e-08, 0.0025688093155622482, 0.6089717745780945, 0.38845938444137573]"
A03,session1,intra_session,train,mi,nn_erm,1,1,"[0.004439938813447952, 0.8901282548904419, 0.013304531574249268, 0.09212717413902283]"
A03,session1,intra_session,train,mi,nn_erm,0,0,"[0.8790223002433777, 1.649666046432685e-05, 0.12090335786342621, 5.793869058834389e-05]"
A03,session1,intra_session,train,mi,nn_erm,1,1,"[6.8966278377047274e-06, 0.9431578516960144, 0.05004817247390747, 0.006787152029573917]"
A03,session1,intra_session,train,mi,nn_erm,2,2,"[0.0006635668105445802, 0.031963326036930084, 0.9633926153182983, 0.003980454057455063]"
A03,session1,intra_session,train,mi,nn_erm,2,2,"[1.2661387245316291e-06, 0.010736223310232162, 0.5063780546188354, 0.4828844666481018]"
A03,session1,intra_session,train,mi,nn_erm,2,2,"[0.0003031780361197889, 1.4248347724787891e-05, 0.9989545345306396, 0.0007280193967744708]"
A03,session1,intra_session,train,mi,nn_erm,3,3,"[1.9392523142869322e-07, 0.004394859075546265, 0.00220516137778759, 0.9933997392654419]"
A03,session1,intra_session,train,mi,nn_erm,2,2,"[0.0007300740107893944, 0.0013869230169802904, 0.982047438621521, 0.01583557017147541]"
A03,session1,intra_session,train,mi,nn_erm,0,0,"[0.998711347579956, 2.1514624677365646e-05, 0.0012480331351980567, 1.9025395886274055e-05]"
A03,session1,intra_session,train,mi,nn_erm,3,3,"[0.005500003229826689, 0.05109333619475365, 0.008276364766061306, 0.9351302981376648]"
A03,session1,intra_session,train,mi,nn_erm,1,1,"[2.7196874086143907e-08, 0.9838603734970093, 0.016055818647146225, 8.373597665922716e-05]"
A03,session1,intra_session,train,mi,nn_erm,2,2,"[0.00014429069415200502, 0.0038383128121495247, 0.995819091796875, 0.00019839120795950294]"
A03,session1,intra_session,train,mi,nn_erm,1,1,"[6.77902107781847e-06, 0.9999926090240479, 1.0241776493558064e-07, 4.950590550834022e-07]"
A03,session1,intra_session,train,mi,nn_erm,2,3,"[1.9708651961991563e-05, 0.0028934720903635025, 0.4530882239341736, 0.5439985394477844]"
A03,session1,intra_session,train,mi,nn_erm,3,3,"[2.0723308580272715e-07, 0.19330187141895294, 0.006981039885431528, 0.7997168302536011]"
A03,session1,intra_session,train,mi,nn_erm,1,1,"[1.1966613783442881e-05, 0.9999840259552002, 6.81613073538756e-07, 3.368777925061295e-06]"
A03,session1,intra_session,train,mi,nn_erm,2,2,"[0.00014158550766296685, 0.01606033556163311, 0.9786385893821716, 0.00515949260443449]"
A03,session1,intra_session,train,mi,nn_erm,0,0,"[0.9996170997619629, 4.322187123761978e-06, 0.0003569858963601291, 2.1477140762726776e-05]"
A03,session1,intra_session,train,mi,nn_erm,0,0,"[0.9937412142753601, 2.8848884539911523e-05, 0.006229842081665993, 9.5837521030262e-08]"
A03,session1,intra_session,train,mi,nn_erm,0,0,"[0.9991787075996399, 6.991447207838064e-07, 0.000819756998680532, 8.150003623086377e-07]"
A03,session1,intra_session,train,mi,nn_erm,3,3,"[0.014212398789823055, 0.07085917890071869, 0.07103579491376877, 0.8438925743103027]"
A03,session1,intra_session,train,mi,nn_erm,1,1,"[0.000563616631552577, 0.999401330947876, 1.6344023606507108e-05, 1.870410778792575e-05]"
A03,session1,intra_session,train,mi,nn_erm,0,0,"[0.982804536819458, 0.00010095017933053896, 0.017091713845729828, 2.8282247512834147e-06]"
A03,session1,intra_session,train,mi,nn_erm,2,0,"[0.7675626277923584, 3.595606904127635e-05, 0.2323978841304779, 3.5448872495180694e-06]"
A03,session1,intra_session,train,mi,nn_erm,0,0,"[0.978836715221405, 0.00830875989049673, 0.010076504200696945, 0.002778100548312068]"
A03,session1,intra_session,train,mi,nn_erm,2,2,"[8.564463314542081e-06, 0.0005499034305103123, 0.9978218078613281, 0.0016197487711906433]"
A03,session1,intra_session,train,mi,nn_erm,1,1,"[0.00023513562337029725, 0.9824270009994507, 0.016567114740610123, 0.0007707065669819713]"
A03,session1,intra_session,train,mi,nn_erm,3,3,"[0.0009490520460531116, 0.0021348518785089254, 0.006408084183931351, 0.990507960319519]"
A03,session1,intra_session,train,mi,nn_erm,0,0,"[0.9100242257118225, 0.08834438025951385, 5.888139276066795e-05, 0.0015725133707746863]"
A03,session1,intra_session,train,mi,nn_erm,2,2,"[0.0012533538974821568, 0.0003514894633553922, 0.9961870312690735, 0.002208126476034522]"
A03,session1,intra_session,train,mi,nn_erm,2,2,"[5.600465738098137e-05, 0.0005655158893205225, 0.9967148303985596, 0.002663759980350733]"
A03,session1,intra_session,train,mi,nn_erm,0,0,"[0.9935947060585022, 4.600187367032049e-06, 0.0047198012471199036, 0.0016808712389320135]"
A03,session1,intra_session,train,mi,nn_erm,2,2,"[8.764492349655484e-07, 4.146411083638668e-05, 0.9978628754615784, 0.002094872063025832]"
A03,session1,intra_session,train,mi,nn_erm,1,1,"[8.18224907561671e-06, 0.9999879598617554, 3.014855792571325e-06, 7.885396939855127e-07]"
A03,session1,intra_session,train,mi,nn_erm,3,3,"[1.789047274769473e-07, 0.04577234759926796, 0.0015241130022332072, 0.9527034163475037]"
