subject,session_test,split_type,split,fs_method,model,y_true,y_pred,y_prob
A03,session2,inter_session,train,mi,nn_erm,1,1,"[0.014428092166781425, 0.9809680581092834, 0.004595054779201746, 8.745180821279064e-06]"
A03,session2,inter_session,train,mi,nn_erm,0,0,"[0.9994884729385376, 6.928477236378683e-11, 0.0005114874802529812, 5.30780930318997e-08]"
A03,session2,inter_session,train,mi,nn_erm,1,1,"[2.509020191610034e-07, 0.9999997615814209, 7.185316577840162e-12, 1.2297217688583828e-09]"
A03,session2,inter_session,train,mi,nn_erm,2,2,"[3.5575176298152655e-05, 8.058404610267189e-09, 0.997520387172699, 0.0024440751876682043]"
A03,session2,inter_session,train,mi,nn_erm,1,1,"[2.5703731807880104e-05, 0.999974250793457, 4.667534625468761e-08, 3.9460672951463494e-08]"
A03,session2,inter_session,train,mi,nn_erm,2,2,"[1.070064925556835e-09, 1.4215758348257168e-08, 0.984058678150177, 0.015941323712468147]"
A03,session2,inter_session,train,mi,nn_erm,2,2,"[0.0014377475017681718, 0.0002845621493179351, 0.9936341047286987, 0.00464353384450078]"
A03,session2,inter_session,train,mi,nn_erm,3,3,"[2.2127387921955233e-08, 9.458298677600396e-08, 0.006554907187819481, 0.9934449195861816]"
A03,session2,inter_session,train,mi,nn_erm,2,2,"[0.0001479457860114053, 5.3962980018695816e-05, 0.9791415333747864, 0.020656617358326912]"
A03,session2,inter_session,train,mi,nn_erm,2,2,"[6.613730874960311e-06, 1.0851622533891714e-07, 0.9999746084213257, 1.8722443201113492e-05]"
A03,session2,inter_session,train,mi,nn_erm,3,3,"[7.749933138256893e-05, 2.40257395489607e-05, 0.008260278962552547, 0.9916382431983948]"
A03,session2,inter_session,train,mi,nn_erm,3,3,"[0.000259927794104442, 4.0971499970510195e-08, 0.0044076466001570225, 0.9953324198722839]"
A03,session2,inter_session,train,mi,nn_erm,3,3,"[0.000999633688479662, 1.2518172297859564e-05, 0.001071502105332911, 0.9979164004325867]"
A03,session2,inter_session,train,mi,nn_erm,3,3,"[0.00045424941345117986, 4.371547402115539e-05, 0.048778779804706573, 0.9507231712341309]"
A03,session2,inter_session,train,mi,nn_erm,3,3,"[0.08149223029613495, 8.611883117737307e-08, 0.10714750736951828, 0.8113601803779602]"
A03,session2,inter_session,train,mi,nn_erm,2,2,"[0.06777714192867279, 5.393889068727731e-08, 0.9322220087051392, 8.411223006987711e-07]"
A03,session2,inter_session,train,mi,nn_erm,1,1,"[0.21152912080287933, 0.7884687185287476, 2.1603595996566582e-06, 1.995767329177056e-09]"
A03,session2,inter_session,train,mi,nn_erm,0,0,"[0.999817430973053, 8.84437127979254e-08, 0.00018006325990427285, 2.393636123088072e-06]"
A03,session2,inter_session,train,mi,nn_erm,0,0,"[0.9999624490737915, 1.4957842742191474e-09, 3.758981983992271e-05, 5.847744066755922e-09]"
A03,session2,inter_session,train,mi,nn_erm,1,1,"[9.144155654894348e-09, 1.0, 2.9493253542525744e-13, 2.3124408746362513e-13]"
A03,session2,inter_session,train,mi,nn_erm,2,2,"[3.181688512654546e-08, 3.4192139537481125e-06, 0.9999606609344482, 3.594262670958415e-05]"
A03,session2,inter_session,train,mi,nn_erm,3,3,"[2.0902525932342542e-07, 2.1909679626119782e-10, 2.6224356588500086e-06, 0.9999971389770508]"
A03,session2,inter_session,train,mi,nn_erm,1,1,"[0.0016624019481241703, 0.9549254179000854, 0.04340865835547447, 3.5686337014340097e-06]"
A03,session2,inter_session,train,mi,nn_erm,2,2,"[0.00016614157357253134, 1.24665839393856e-05, 0.9997671246528625, 5.4234500566963106e-05]"
A03,session2,inter_session,train,mi,nn_erm,0,0,"[0.9685075283050537, 0.0011087626917287707, 0.030383707955479622, 5.03350638947353e-10]"
A03,session2,inter_session,train,mi,nn_erm,0,0,"[0.9974105954170227, 1.7410445307675104e-10, 0.0025891531258821487, 2.04829206040813e-07]"
A03,session2,inter_session,train,mi,nn_erm,0,0,"[0.8508889675140381, 3.466049847133945e-08, 0.018457788974046707, 0.1306532323360443]"
A03,session2,inter_session,train,mi,nn_erm,3,3,"[0.00015804890426807106, 0.00010409131209598854, 0.0032486531417816877, 0.9964892864227295]"
A03,session2,inter_session,train,mi,nn_erm,1,1,"[1.5432786312885582e-05, 0.9999841451644897, 4.226867531542666e-07, 7.230721355000469e-09]"
A03,session2,inter_session,train,mi,nn_erm,1,1,"[0.005027388222515583, 0.9949636459350586, 8.677294317749329e-06, 3.363095970598806e-07]"
A03,session2,inter_session,train,mi,nn_erm,0,0,"[0.9960688352584839, 7.600380058647715e-07, 3.444186586420983e-05, 0.003896006615832448]"
A03,session2,inter_session,train,mi,nn_erm,0,0,"[0.9999864101409912, 3.885733124153745e-10, 1.149629406427266e-05, 2.18721811506839e-06]"
A03,session2,inter_session,train,mi,nn_erm,2,2,"[5.299741587805329e-06, 3.935797849408118e-06, 0.9998927116394043, 9.806819434743375e-05]"
A03,session2,inter_session,train,mi,nn_erm,0,0,"[0.9995847344398499, 1.7456663670145645e-07, 0.00041503587272018194, 4.861962210611637e-08]"
A03,session2,inter_session,train,mi,nn_erm,1,1,"[5.134644015925005e-05, 0.9998760223388672, 6.908924842718989e-05, 3.626271336543141e-06]"
A03,session2,inter_session,train,mi,nn_erm,3,3,"[0.0007227261667139828, 1.8104177797795273e-05, 6.18873891653493e-05, 0.9991973042488098]"
A03,session2,inter_session,train,mi,nn_erm,3,3,"[0.00012226187391206622, 6.833258794358699e-07, 0.0002985592873301357, 0.9995784163475037]"
A03,session2,inter_session,train,mi,nn_erm,2,2,"[5.565142146224389e-06, 7.476628383074058e-08, 0.9983081817626953, 0.0016861759359017015]"
A03,session2,inter_session,train,mi,nn_erm,0,0,"[0.9571725726127625, 3.080470924032852e-05, 0.02759801596403122, 0.015198522247374058]"
A03,session2,inter_session,train,mi,nn_erm,3,3,"[2.385546167715802e-06, 1.1575023108889582e-06, 3.782586645684205e-05, 0.9999586343765259]"
A03,session2,inter_session,train,mi,nn_erm,3,3,"[0.12437606602907181, 0.0021914022509008646, 0.002346535911783576, 0.8710860013961792]"
A03,session2,inter_session,train,mi,nn_erm,1,1,"[0.04576755315065384, 0.9540374279022217, 0.00018558578449301422, 9.475572369410656e-06]"
A03,session2,inter_session,train,mi,nn_erm,3,3,"[0.003451203927397728, 3.932955678465078e-06, 0.006516134366393089, 0.9900287985801697]"
A03,session2,inter_session,train,mi,nn_erm,3,3,"[2.2205669665709138e-05, 0.0013644113205373287, 0.14355073869228363, 0.8550626039505005]"
A03,session2,inter_session,train,mi,nn_erm,1,1,"[0.0005237626610323787, 0.9182254076004028, 0.003952587489038706, 0.07729827612638474]"
A03,session2,inter_session,train,mi,nn_erm,0,0,"[0.9783994555473328, 6.3016405427163136e-09, 0.02160041593015194, 1.0470182587596355e-07]"
A03,session2,inter_session,train,mi,nn_erm,1,1,"[7.762156747048721e-05, 0.9895151853561401, 0.010374872013926506, 3.23088897857815e-05]"
A03,session2,inter_session,train,mi,nn_erm,2,2,"[1.0661251508281566e-05, 0.008177420124411583, 0.9915819764137268, 0.00022994671599008143]"
A03,session2,inter_session,train,mi,nn_erm,2,2,"[1.428362065780675e-05, 2.1039217244833708e-05, 0.926964282989502, 0.07300043851137161]"
A03,session2,inter_session,train,mi,nn_erm,2,2,"[2.5641220418037847e-05, 3.370821843873273e-09, 0.9997623562812805, 0.00021199854381848127]"
A03,session2,inter_session,train,mi,nn_erm,3,3,"[5.002923444408225e-06, 0.0005127234035171568, 6.180440686875954e-05, 0.9994204044342041]"
A03,session2,inter_session,train,mi,nn_erm,2,2,"[0.0007758504943922162, 1.0734135685197543e-05, 0.9367325901985168, 0.06248079240322113]"
A03,session2,inter_session,train,mi,nn_erm,0,0,"[0.9994396567344666, 4.683467480504078e-08, 0.0005601743469014764, 2.2936291088626604e-08]"
A03,session2,inter_session,train,mi,nn_erm,3,3,"[0.018955716863274574, 0.06419429928064346, 0.0033695742022246122, 0.9134804606437683]"
A03,session2,inter_session,train,mi,nn_erm,1,1,"[2.505685436915428e-09, 0.9999535083770752, 4.638198879547417e-05, 1.750747600226532e-07]"
A03,session2,inter_session,train,mi,nn_erm,2,2,"[3.898259819834493e-05, 0.008937876671552658, 0.99101322889328, 9.846010470937472e-06]"
A03,session2,inter_session,train,mi,nn_erm,1,1,"[4.534306707881797e-09, 1.0, 2.417112733923976e-12, 6.249408109060273e-12]"
A03,session2,inter_session,train,mi,nn_erm,2,2,"[0.0014356301398947835, 0.0008064294815994799, 0.8628177046775818, 0.13494017720222473]"
A03,session2,inter_session,train,mi,nn_erm,3,3,"[0.0001138793959398754, 0.01770886965095997, 2.5971334252972156e-05, 0.9821513891220093]"
A03,session2,inter_session,train,mi,nn_erm,1,1,"[5.777013711849577e-08, 1.0, 2.532075070449391e-11, 2.412904875903621e-10]"
A03,session2,inter_session,train,mi,nn_erm,2,2,"[7.257021934492514e-05, 0.00044956945930607617, 0.9994731545448303, 4.779956270795083e-06]"
A03,session2,inter_session,train,mi,nn_erm,0,0,"[0.9999779462814331, 2.076264493666713e-08, 2.199080518039409e-05, 5.8048971851576425e-08]"
A03,session2,inter_session,train,mi,nn_erm,0,0,"[0.9983019828796387, 9.084285323979202e-09, 0.0016980026848614216, 8.51860892936429e-09]"
A03,session2,inter_session,train,mi,nn_erm,0,0,"[0.998869001865387, 7.803807378081729e-09, 0.001130562974140048, 4.02431084012278e-07]"
A03,session2,inter_session,train,mi,nn_erm,3,3,"[0.01866254396736622, 0.017271051183342934, 0.0033774564508348703, 0.9606890678405762]"
A03,session2,inter_session,train,mi,nn_erm,1,1,"[3.159580046485644e-07, 0.9999996423721313, 2.170593038641755e-09, 1.6443227890405865e-09]"
A03,session2,inter_session,train,mi,nn_erm,0,0,"[0.897003173828125, 0.0002020645042648539, 0.1027933806180954, 1.2746005495500867e-06]"
A03,session2,inter_session,train,mi,nn_erm,2,2,"[0.23725883662700653, 5.917773933106218e-07, 0.762740433216095, 1.0764114932726443e-07]"
A03,session2,inter_session,train,mi,nn_erm,0,0,"[0.956733763217926, 0.00039355235639959574, 0.04243271425366402, 0.0004398803284857422]"
A03,session2,inter_session,train,mi,nn_erm,2,2,"[2.1427975298138335e-05, 3.7192708987277e-05, 0.9999086856842041, 3.264750193920918e-05]"
A03,session2,inter_session,train,mi,nn_erm,1,1,"[0.0015326195862144232, 0.9817703366279602, 0.016502350568771362, 0.00019471296400297433]"
A03,session2,inter_session,train,mi,nn_erm,3,3,"[0.01765717938542366, 2.8933491194038652e-05, 0.0025705944281071424, 0.9797433018684387]"
A03,session2,inter_session,train,mi,nn_erm,0,0,"[0.9957422614097595, 0.004226094577461481, 5.670738119079033e-07, 3.0987586796982214e-05]"
A03,session2,inter_session,train,mi,nn_erm,2,2,"[0.004475326742976904, 0.0006902118329890072, 0.9930737018585205, 0.0017606435576453805]"
A03,session2,inter_session,train,mi,nn_erm,2,2,"[0.0022100256755948067, 2.280438093293924e-05, 0.9948508143424988, 0.0029163132421672344]"
A03,session2,inter_session,train,mi,nn_erm,0,0,"[0.9926373958587646, 1.116446384230585e-07, 0.006964687258005142, 0.00039786912384442985]"
A03,session2,inter_session,train,mi,nn_erm,2,2,"[6.502772157546133e-05, 1.5794631735843723e-06, 0.9847721457481384, 0.015161272138357162]"
A03,session2,inter_session,train,mi,nn_erm,1,1,"[5.258539204078261e-06, 0.9999947547912598, 2.552509137387915e-08, 1.2141517791164347e-09]"
A03,session2,inter_session,train,mi,nn_erm,3,3,"[1.773799340298865e-05, 0.009323935955762863, 1.0354446203564294e-05, 0.9906479716300964]"
A03,session2,inter_session,train,mi,nn_erm,3,3,"[3.805390224442817e-05, 9.386136312627968e-10, 3.430305514484644e-05, 0.9999276399612427]"
A03,session2,inter_session,train,mi,nn_erm,3,3,"[2.7160444915352855e-07, 7.622226121384301e-07, 9.399957343703136e-05, 0.999904990196228]"
A03,session2,inter_session,train,mi,nn_erm,2,2,"[5.362757292459719e-06, 1.0754629329312593e-05, 0.9618756771087646, 0.0381082147359848]"
A03,session2,inter_session,train,mi,nn_erm,0,0,"[0.9641758799552917, 3.068982914555818e-05, 0.0357910692691803, 2.297278570040362e-06]"
A03,session2,inter_session,train,mi,nn_erm,3,3,"[0.00025985215324908495, 0.0015668250853195786, 0.008655974641442299, 0.9895172715187073]"
A03,session2,inter_session,train,mi,nn_erm,1,1,"[0.0027094560209661722, 0.9972358345985413, 2.0084278730791993e-05, 3.458714854787104e-05]"
A03,session2,inter_session,train,mi,nn_erm,3,3,"[1.634885282708609e-10, 5.355390203564195e-14, 7.754297985229641e-05, 0.9999223947525024]"
A03,session2,inter_session,train,mi,nn_erm,1,1,"[0.0002450720639899373, 0.9997538924217224, 8.77097477314237e-07, 6.24561877771157e-08]"
A03,session2,inter_session,train,mi,nn_erm,0,0,"[0.9768217206001282, 0.010181608609855175, 0.0017752577550709248, 0.011221387423574924]"
A03,session2,inter_session,train,mi,nn_erm,2,2,"[0.0030536691192537546, 1.3124031283950899e-05, 0.9577353000640869, 0.03919798135757446]"
A03,session2,inter_session,train,mi,nn_erm,1,1,"[0.0008391598821617663, 0.9892256855964661, 0.001492536161094904, 0.008442554622888565]"
A03,session2,inter_session,train,mi,nn_erm,0,0,"[0.960260272026062, 2.0403220446496562e-07, 0.039724159985780716, 1.5369627362815663e-05]"
A03,session2,inter_session,train,mi,nn_erm,2,2,"[2.662220822458039e-06, 0.0006710325251333416, 0.9771263003349304, 0.022199906408786774]"
A03,session2,inter_session,train,mi,nn_erm,2,2,"[0.05713772773742676, 6.685631159797367e-09, 0.9017943143844604, 0.04106788709759712]"
A03,session2,inter_session,train,mi,nn_erm,0,0,"[0.9854891896247864, 2.0858205971308053e-06, 0.01336531713604927, 0.0011434168554842472]"
A03,session2,inter_session,train,mi,nn_erm,2,2,"[1.8597111193230376e-05, 2.5370334305607756e-11, 0.999961256980896, 2.0192634110571817e-05]"
A03,session2,inter_session,train,mi,nn_erm,3,3,"[4.838788299821317e-05, 5.9790249906654935e-06, 0.00015729702136013657, 0.9997883439064026]"
A03,session2,inter_session,train,mi,nn_erm,3,3,"[0.0007154313498176634, 0.00018327735597267747, 0.0008074859506450593, 0.9982938170433044]"
A03,session2,inter_session,train,mi,nn_erm,1,1,"[0.014384523034095764, 0.9856100678443909, 5.168202733329963e-06, 2.5096105105149036e-07]"
A03,session2,inter_session,train,mi,nn_erm,0,0,"[0.9998679161071777, 2.1854118514852416e-08, 8.172127309080679e-06, 0.00012376981612760574]"
A03,session2,inter_session,train,mi,nn_erm,1,1,"[0.0016460196347907186, 0.9983528852462769, 9.169781378659536e-07, 2.466022976932436e-07]"
A03,session2,inter_session,train,mi,nn_erm,3,3,"[0.0006434372626245022, 1.6797145008240477e-06, 2.825490628310945e-05, 0.9993267059326172]"
A03,session2,inter_session,train,mi,nn_erm,1,1,"[2.958694676635787e-05, 0.9920207858085632, 5.833001068822341e-07, 0.007949030958116055]"
A03,session2,inter_session,train,mi,nn_erm,3,3,"[2.2329791136144195e-06, 1.178747697849758e-05, 0.0010537859052419662, 0.9989321827888489]"
A03,session2,inter_session,train,mi,nn_erm,2,2,"[0.0007746478659100831, 2.2093550100521497e-08, 0.9857564568519592, 0.013468925841152668]"
A03,session2,inter_session,train,mi,nn_erm,1,1,"[0.00012065279588568956, 0.9998501539230347, 2.7417165256338194e-05, 1.8466029132468975e-06]"
A03,session2,inter_session,train,mi,nn_erm,1,1,"[6.168616528157145e-05, 0.9999303817749023, 1.808649813028751e-06, 6.048672730685212e-06]"
A03,session2,inter_session,train,mi,nn_erm,1,1,"[6.341698366441051e-08, 0.9999998807907104, 1.4245779035582107e-12, 3.37378874837313e-10]"
A03,session2,inter_session,train,mi,nn_erm,2,2,"[0.0005011793109588325, 1.98144618934748e-07, 0.9942111372947693, 0.005287456326186657]"
A03,session2,inter_session,train,mi,nn_erm,3,3,"[0.047457337379455566, 0.00029461149824783206, 0.000189998623682186, 0.9520580172538757]"
A03,session2,inter_session,train,mi,nn_erm,0,0,"[0.9723541140556335, 7.003375799286005e-07, 0.001250177389010787, 0.026395080611109734]"
A03,session2,inter_session,train,mi,nn_erm,1,1,"[0.0039710369892418385, 0.9953065514564514, 0.0006902664317749441, 3.213702075299807e-05]"
A03,session2,inter_session,train,mi,nn_erm,3,3,"[0.0005981604335829616, 5.847945772075036e-07, 0.11154399067163467, 0.88785719871521]"
A03,session2,inter_session,train,mi,nn_erm,0,0,"[0.9534203410148621, 9.060683225925459e-08, 0.04653477668762207, 4.476306639844552e-05]"
A03,session2,inter_session,train,mi,nn_erm,2,2,"[0.004748274106532335, 3.935897984774783e-05, 0.9766995906829834, 0.018512757495045662]"
A03,session2,inter_session,train,mi,nn_erm,2,2,"[0.004261888563632965, 2.0768951003447e-07, 0.9865930676460266, 0.00914493016898632]"
A03,session2,inter_session,train,mi,nn_erm,3,3,"[0.0017941214609891176, 0.011652763932943344, 1.2952342331118416e-05, 0.9865401387214661]"
A03,session2,inter_session,train,mi,nn_erm,0,0,"[0.9859108924865723, 6.485853646154283e-06, 0.0020086902659386396, 0.01207387913018465]"
A03,session2,inter_session,train,mi,nn_erm,0,0,"[0.999972939491272, 6.553411253662489e-07, 6.048260729585309e-06, 2.0366233002278022e-05]"
A03,session2,inter_session,train,mi,nn_erm,2,2,"[0.06697370857000351, 4.5172131990511843e-07, 0.9328873753547668, 0.00013840269821230322]"
A03,session2,inter_session,train,mi,nn_erm,1,1,"[0.0011166742770001292, 0.9988577365875244, 8.448007065453567e-06, 1.720283216855023e-05]"
A03,session2,inter_session,train,mi,nn_erm,3,3,"[0.05700897425413132, 2.522826071071904e-05, 0.0274333655834198, 0.9155324101448059]"
A03,session2,inter_session,train,mi,nn_erm,3,3,"[0.07367958873510361, 0.001965877367183566, 0.00022104461095295846, 0.9241334795951843]"
A03,session2,inter_session,train,mi,nn_erm,3,3,"[4.101945160073228e-05, 1.6351722198493235e-09, 0.00010954211029456928, 0.9998494386672974]"
A03,session2,inter_session,train,mi,nn_erm,1,1,"[0.02158862166106701, 0.9730077385902405, 8.082009298959747e-05, 0.0053228046745061874]"
A03,session2,inter_session,train,mi,nn_erm,0,0,"[0.9999330043792725, 2.9343111052071436e-08, 1.3333518836589064e-05, 5.356569818104617e-05]"
A03,session2,inter_session,train,mi,nn_erm,2,2,"[0.0017112045316025615, 1.021869684336707e-05, 0.9982662796974182, 1.2280118426133413e-05]"
A03,session2,inter_session,train,mi,nn_erm,1,1,"[0.005103138741105795, 0.964971125125885, 0.029925771057605743, 3.985300267572711e-08]"
A03,session2,inter_session,train,mi,nn_erm,3,3,"[0.01208645198494196, 0.002223234623670578, 0.0242187287658453, 0.9614716172218323]"
A03,session2,inter_session,train,mi,nn_erm,0,0,"[0.9999613761901855, 1.9470009647193365e-05, 1.4621422451455146e-05, 4.533697392616887e-06]"
A03,session2,inter_session,train,mi,nn_erm,3,3,"[0.000337985489750281, 0.0001678737171459943, 0.005380544345825911, 0.9941135048866272]"
A03,session2,inter_session,train,mi,nn_erm,2,2,"[8.932711352827027e-07, 2.3171567136159865e-06, 0.9997888207435608, 0.0002079936530208215]"
A03,session2,inter_session,train,mi,nn_erm,1,1,"[0.00015799749235156924, 0.9998419284820557, 1.4924331992460793e-08, 2.4983053403815347e-09]"
A03,session2,inter_session,train,mi,nn_erm,3,3,"[0.11187850683927536, 0.0008002669201232493, 0.0004189684987068176, 0.8869022727012634]"
A03,session2,inter_session,train,mi,nn_erm,3,3,"[0.02477608248591423, 0.007454840466380119, 0.0015198934124782681, 0.9662491679191589]"
A03,session2,inter_session,train,mi,nn_erm,0,0,"[0.9998369216918945, 7.140547597650482e-10, 0.00016242562560364604, 6.285226277213951e-07]"
A03,session2,inter_session,train,mi,nn_erm,1,1,"[7.559095683973283e-05, 0.9871301054954529, 0.01274911593645811, 4.5151024096412584e-05]"
A03,session2,inter_session,train,mi,nn_erm,1,1,"[8.485731228802251e-08, 0.9959651231765747, 0.0006102788611315191, 0.0034244791604578495]"
A03,session2,inter_session,train,mi,nn_erm,2,2,"[0.001538597047328949, 8.346181061824609e-07, 0.9917057752609253, 0.006754749454557896]"
A03,session2,inter_session,train,mi,nn_erm,3,3,"[5.714999247175001e-07, 3.1842697012507415e-07, 0.002815494779497385, 0.9971835017204285]"
A03,session2,inter_session,train,mi,nn_erm,1,1,"[0.0010339205618947744, 0.9987019300460815, 1.6531303117517382e-05, 0.00024767802096903324]"
A03,session2,inter_session,train,mi,nn_erm,0,0,"[0.9995262622833252, 4.221104518364882e-06, 0.0002770010905805975, 0.00019246518786530942]"
A03,session2,inter_session,train,mi,nn_erm,0,0,"[0.9509105682373047, 0.049025729298591614, 2.0194863736833213e-06, 6.15974931861274e-05]"
A03,session2,inter_session,train,mi,nn_erm,3,3,"[2.8181475499877706e-06, 9.686047633294947e-06, 1.082754988601664e-05, 0.9999767541885376]"
A03,session2,inter_session,train,mi,nn_erm,1,1,"[2.0449824660317972e-05, 0.9459260106086731, 0.0051309471018612385, 0.048922616988420486]"
A03,session2,inter_session,train,mi,nn_erm,0,0,"[0.9185882806777954, 1.4043077499081846e-05, 0.0061100199818611145, 0.07528766989707947]"
A03,session2,inter_session,train,mi,nn_erm,2,2,"[5.200844270802918e-07, 6.186442624311894e-05, 0.998729407787323, 0.0012082839384675026]"
A03,session2,inter_session,train,mi,nn_erm,1,1,"[1.3396164831647184e-05, 0.9999817609786987, 2.9534251098084496e-06, 1.915364009619225e-06]"
A03,session2,inter_session,train,mi,nn_erm,1,1,"[0.002514395397156477, 0.9592790007591248, 0.007344147656112909, 0.030862443149089813]"
A03,session2,inter_session,train,mi,nn_erm,2,2,"[0.0016499226912856102, 0.01156125869601965, 0.9662571549415588, 0.020531659945845604]"
A03,session2,inter_session,train,mi,nn_erm,0,0,"[0.9455689191818237, 4.749356958200224e-05, 0.0003388001350685954, 0.05404478311538696]"
A03,session2,inter_session,train,mi,nn_erm,3,3,"[0.0006748434389010072, 2.5344957975903526e-05, 3.4448551105015213e-06, 0.9992963075637817]"
A03,session2,inter_session,train,mi,nn_erm,2,2,"[0.010066629387438297, 0.027404511347413063, 0.9132745265960693, 0.04925437644124031]"
A03,session2,inter_session,train,mi,nn_erm,2,2,"[0.0001585274440003559, 0.04820820316672325, 0.9170649647712708, 0.03456835076212883]"
A03,session2,inter_session,train,mi,nn_erm,2,2,"[0.10035151988267899, 0.09068597853183746, 0.8087266087532043, 0.00023592283832840621]"
A03,session2,inter_session,train,mi,nn_erm,2,2,"[1.3201682122598868e-05, 2.6926705686491914e-05, 0.9980395436286926, 0.001920374808833003]"
A03,session2,inter_session,train,mi,nn_erm,0,0,"[0.9999698400497437, 5.400328063842608e-06, 1.0651786396920215e-05, 1.4117152204562444e-05]"
A03,session2,inter_session,train,mi,nn_erm,1,1,"[0.0018284835387021303, 0.9821975231170654, 0.012174195609986782, 0.0037998275365680456]"
A03,session2,inter_session,train,mi,nn_erm,0,0,"[0.999919056892395, 6.288392029318857e-09, 3.172442802679143e-06, 7.768728391965851e-05]"
A03,session2,inter_session,train,mi,nn_erm,1,1,"[0.13523609936237335, 0.8647382855415344, 2.5620867745601572e-05, 4.691871779982648e-08]"
A03,session2,inter_session,train,mi,nn_erm,0,0,"[0.9999961853027344, 2.832216579318203e-11, 3.818682671408169e-06, 4.568111577896161e-08]"
A03,session2,inter_session,train,mi,nn_erm,0,0,"[0.9999169111251831, 4.708282028142996e-11, 8.306789823109284e-05, 7.756820963322753e-09]"
A03,session2,inter_session,train,mi,nn_erm,2,2,"[0.020358340814709663, 3.065518399125722e-07, 0.9794096946716309, 0.00023168620828073472]"
A03,session2,inter_session,train,mi,nn_erm,2,2,"[0.0007293368689715862, 1.4021413335285615e-05, 0.9991649389266968, 9.18068180908449e-05]"
A03,session2,inter_session,train,mi,nn_erm,1,1,"[8.142607299532756e-08, 0.9999998807907104, 8.151090045982468e-12, 5.454142693039898e-10]"
A03,session2,inter_session,train,mi,nn_erm,2,2,"[0.011181473731994629, 1.529563178337412e-06, 0.9876093864440918, 0.0012075500562787056]"
A03,session2,inter_session,train,mi,nn_erm,3,3,"[0.07707446813583374, 0.035543154925107956, 0.017878271639347076, 0.8695041537284851]"
A03,session2,inter_session,train,mi,nn_erm,0,0,"[0.9006067514419556, 0.017870163545012474, 0.0815158262848854, 7.261461632879218e-06]"
A03,session2,inter_session,train,mi,nn_erm,3,3,"[0.0433623306453228, 0.030364062637090683, 0.0077535901218652725, 0.9185199737548828]"
A03,session2,inter_session,train,mi,nn_erm,0,0,"[0.9997661709785461, 9.191958270093892e-06, 0.00022438130690716207, 2.1796002158680494e-07]"
A03,session2,inter_session,train,mi,nn_erm,0,0,"[0.9999977350234985, 6.5300720386574085e-09, 1.8887426449509803e-06, 3.615163279846456e-07]"
A03,session2,inter_session,train,mi,nn_erm,1,1,"[3.536137592163868e-05, 0.9999645948410034, 1.869282367783498e-10, 4.558753929906345e-10]"
A03,session2,inter_session,train,mi,nn_erm,3,3,"[0.00034972839057445526, 0.04115419462323189, 0.12013829499483109, 0.8383578062057495]"
A03,session2,inter_session,train,mi,nn_erm,2,2,"[2.7285985197522677e-05, 8.626028602520819e-07, 0.9999663829803467, 5.400979262049077e-06]"
A03,session2,inter_session,train,mi,nn_erm,1,1,"[0.00014944016584195197, 0.9928713440895081, 0.006977269425988197, 1.9877118120348314e-06]"
A03,session2,inter_session,train,mi,nn_erm,3,3,"[0.0027765482664108276, 1.1449772500782274e-05, 0.018955422565340996, 0.9782565832138062]"
A03,session2,inter_session,train,mi,nn_erm,2,2,"[3.255438423366286e-05, 2.3626337508630968e-07, 0.9999401569366455, 2.7037325708079152e-05]"
A03,session2,inter_session,train,mi,nn_erm,3,3,"[0.008841832168400288, 0.009877162054181099, 0.0002502260322216898, 0.9810308218002319]"
A03,session2,inter_session,train,mi,nn_erm,2,2,"[0.001549587119370699, 0.0002624301705509424, 0.9879584312438965, 0.0102295633405447]"
A03,session2,inter_session,train,mi,nn_erm,3,3,"[0.0018297217320650816, 0.0016556403134018183, 9.137068263953552e-05, 0.9964233040809631]"
A03,session2,inter_session,train,mi,nn_erm,1,1,"[3.723640020325547e-06, 0.999994158744812, 4.907165589429496e-07, 1.664057435846189e-06]"
A03,session2,inter_session,train,mi,nn_erm,1,1,"[5.239247184363194e-05, 0.9999475479125977, 3.5526138475461266e-08, 3.673533299775045e-08]"
A03,session2,inter_session,train,mi,nn_erm,3,3,"[4.5926405789487035e-08, 7.61203482397832e-05, 0.0006146846571937203, 0.9993091821670532]"
A03,session2,inter_session,train,mi,nn_erm,0,0,"[0.9463726282119751, 0.004784734919667244, 0.0008771090069785714, 0.04796552658081055]"
A03,session2,inter_session,train,mi,nn_erm,1,1,"[0.00012043410970363766, 0.9998766183853149, 2.882121874492327e-09, 2.9532891403505346e-06]"
A03,session2,inter_session,train,mi,nn_erm,1,1,"[0.0035770051181316376, 0.9820516705513, 0.011552177369594574, 0.0028191714081913233]"
A03,session2,inter_session,train,mi,nn_erm,1,1,"[0.0001344846241408959, 0.9582445621490479, 0.001031434745527804, 0.040589477866888046]"
A03,session2,inter_session,train,mi,nn_erm,2,2,"[0.0007891380810178816, 0.000320257997373119, 0.9979528188705444, 0.000937841716222465]"
A03,session2,inter_session,train,mi,nn_erm,3,3,"[2.618823418742977e-05, 0.013076822273433208, 0.00029036885825917125, 0.9866065979003906]"
A03,session2,inter_session,train,mi,nn_erm,0,0,"[0.9663282036781311, 0.033132538199424744, 2.1282017769408412e-05, 0.0005179237923584878]"
A03,session2,inter_session,train,mi,nn_erm,3,3,"[2.0580914679158013e-06, 0.01281916443258524, 0.022656196728348732, 0.964522659778595]"
