subject,session_test,split_type,split,fs_method,model,y_true,y_pred,y_prob
A03,session2,inter_session,test,pca_32,nn_erm,1,1,"[0.012143530882894993, 0.9868300557136536, 0.0010110570583492517, 1.542841891932767e-05]"
A03,session2,inter_session,test,pca_32,nn_erm,0,1,"[0.06977007538080215, 0.9270948171615601, 0.0030773007310926914, 5.778374907094985e-05]"
A03,session2,inter_session,test,pca_32,nn_erm,2,2,"[0.10500432550907135, 0.00026845259708352387, 0.6856256723403931, 0.2091016173362732]"
A03,session2,inter_session,test,pca_32,nn_erm,1,0,"[0.9362524747848511, 0.06217300146818161, 0.0015654138987883925, 9.083521035790909e-06]"
A03,session2,inter_session,test,pca_32,nn_erm,0,1,"[0.2758020758628845, 0.4890098571777344, 0.23488035798072815, 0.00030771494493819773]"
A03,session2,inter_session,test,pca_32,nn_erm,2,2,"[0.08636130392551422, 0.01140707265585661, 0.80234295129776, 0.0998886451125145]"
A03,session2,inter_session,test,pca_32,nn_erm,2,3,"[0.000536397856194526, 0.00023825492826290429, 0.07094057649374008, 0.9282848238945007]"
A03,session2,inter_session,test,pca_32,nn_erm,0,1,"[0.262055367231369, 0.4514210820198059, 0.28393736481666565, 0.00258613470941782]"
A03,session2,inter_session,test,pca_32,nn_erm,2,3,"[0.08046218007802963, 0.18185164034366608, 0.03225025534629822, 0.7054358720779419]"
A03,session2,inter_session,test,pca_32,nn_erm,3,0,"[0.6130437254905701, 0.22471997141838074, 0.10347743332386017, 0.0587589293718338]"
A03,session2,inter_session,test,pca_32,nn_erm,3,3,"[0.00018175849982071668, 1.2843826880271081e-05, 0.002046545036137104, 0.9977588653564453]"
A03,session2,inter_session,test,pca_32,nn_erm,1,2,"[0.07566189020872116, 0.03391197323799133, 0.8386139273643494, 0.051812198013067245]"
A03,session2,inter_session,test,pca_32,nn_erm,0,2,"[0.02392152138054371, 0.28629761934280396, 0.6527076363563538, 0.03707325831055641]"
A03,session2,inter_session,test,pca_32,nn_erm,1,1,"[0.24376416206359863, 0.7409009337425232, 0.015193888917565346, 0.00014102557906880975]"
A03,session2,inter_session,test,pca_32,nn_erm,3,3,"[0.00010273876978317276, 0.0001446665992261842, 0.08281753957271576, 0.9169350862503052]"
A03,session2,inter_session,test,pca_32,nn_erm,1,1,"[0.1029621809720993, 0.8824025392532349, 0.010956517420709133, 0.003678835928440094]"
A03,session2,inter_session,test,pca_32,nn_erm,3,3,"[0.00010674687655409798, 3.220403868908761e-06, 0.48047852516174316, 0.5194114446640015]"
A03,session2,inter_session,test,pca_32,nn_erm,2,2,"[0.0009598671458661556, 3.8560447279678556e-08, 0.9971911311149597, 0.0018489452777430415]"
A03,session2,inter_session,test,pca_32,nn_erm,1,1,"[0.20656229555606842, 0.7869409322738647, 0.006496377754956484, 3.902767957697506e-07]"
A03,session2,inter_session,test,pca_32,nn_erm,1,1,"[0.002032412216067314, 0.971294105052948, 0.02089347504079342, 0.005779964383691549]"
A03,session2,inter_session,test,pca_32,nn_erm,1,0,"[0.4678569734096527, 0.1112927719950676, 0.1877322643995285, 0.23311805725097656]"
A03,session2,inter_session,test,pca_32,nn_erm,2,3,"[0.0016726030735298991, 0.0027208602987229824, 0.32826635241508484, 0.6673401594161987]"
A03,session2,inter_session,test,pca_32,nn_erm,3,2,"[0.0004046129761263728, 0.007415443658828735, 0.719262957572937, 0.2729169428348541]"
A03,session2,inter_session,test,pca_32,nn_erm,0,1,"[0.1631436049938202, 0.4710181951522827, 0.06052703037858009, 0.3053112030029297]"
A03,session2,inter_session,test,pca_32,nn_erm,1,1,"[0.0026056328788399696, 0.99695885181427, 0.00043557205935940146, 3.503475909383269e-08]"
A03,session2,inter_session,test,pca_32,nn_erm,3,0,"[0.8763631582260132, 0.005226838402450085, 0.06303972750902176, 0.05537014454603195]"
A03,session2,inter_session,test,pca_32,nn_erm,0,0,"[0.8613085746765137, 0.015547343529760838, 0.12192285060882568, 0.0012213261798024178]"
A03,session2,inter_session,test,pca_32,nn_erm,2,1,"[0.033022213727235794, 0.8771718144416809, 0.08942647278308868, 0.00037950597470626235]"
A03,session2,inter_session,test,pca_32,nn_erm,2,2,"[0.016902251169085503, 0.0005173018435016274, 0.7742969989776611, 0.20828355848789215]"
A03,session2,inter_session,test,pca_32,nn_erm,3,3,"[0.005203844513744116, 0.030149022117257118, 0.05211539939045906, 0.9125317931175232]"
A03,session2,inter_session,test,pca_32,nn_erm,0,0,"[0.4091857671737671, 0.3701693117618561, 0.1464540809392929, 0.07419077306985855]"
A03,session2,inter_session,test,pca_32,nn_erm,0,1,"[0.1634603589773178, 0.4699257016181946, 0.35635101795196533, 0.010262877680361271]"
A03,session2,inter_session,test,pca_32,nn_erm,2,3,"[0.023710481822490692, 0.1984749585390091, 0.2721004784107208, 0.5057141184806824]"
A03,session2,inter_session,test,pca_32,nn_erm,1,1,"[0.0005512486677616835, 0.9596905708312988, 0.032552625983953476, 0.007205570116639137]"
A03,session2,inter_session,test,pca_32,nn_erm,3,3,"[9.596532457578633e-09, 4.790838392665364e-09, 0.00013112853048369288, 0.9998688697814941]"
A03,session2,inter_session,test,pca_32,nn_erm,3,3,"[0.00021322959219105542, 9.837183461058885e-05, 0.09027228504419327, 0.909416139125824]"
A03,session2,inter_session,test,pca_32,nn_erm,3,3,"[0.0025757323019206524, 0.0030520993750542402, 0.25384384393692017, 0.7405283451080322]"
A03,session2,inter_session,test,pca_32,nn_erm,1,1,"[0.004147072322666645, 0.9759926199913025, 0.01856503263115883, 0.0012953163823112845]"
A03,session2,inter_session,test,pca_32,nn_erm,0,1,"[0.09166868031024933, 0.7151368260383606, 0.1911206841468811, 0.0020737983286380768]"
A03,session2,inter_session,test,pca_32,nn_erm,2,2,"[0.030341099947690964, 0.05962957441806793, 0.624132513999939, 0.28589683771133423]"
A03,session2,inter_session,test,pca_32,nn_erm,1,0,"[0.8331043124198914, 0.12147501111030579, 0.040703605860471725, 0.0047170063480734825]"
A03,session2,inter_session,test,pca_32,nn_erm,3,3,"[0.007261068094521761, 0.004026107490062714, 0.2586307227611542, 0.730082094669342]"
A03,session2,inter_session,test,pca_32,nn_erm,0,2,"[0.1430586278438568, 0.28799837827682495, 0.46992233395576477, 0.09902073442935944]"
A03,session2,inter_session,test,pca_32,nn_erm,3,2,"[0.1922723799943924, 0.052071452140808105, 0.6420490145683289, 0.11360711604356766]"
A03,session2,inter_session,test,pca_32,nn_erm,2,3,"[7.875011942815036e-05, 9.721574315335602e-06, 0.003517954144626856, 0.9963935017585754]"
A03,session2,inter_session,test,pca_32,nn_erm,1,1,"[0.1385231614112854, 0.8580465316772461, 0.0034012875985354185, 2.9034794351900928e-05]"
A03,session2,inter_session,test,pca_32,nn_erm,3,2,"[2.093898547173012e-05, 0.0006756212678737938, 0.9360802173614502, 0.0632232055068016]"
A03,session2,inter_session,test,pca_32,nn_erm,3,1,"[0.0018064291216433048, 0.8609497547149658, 0.024226265028119087, 0.11301757395267487]"
A03,session2,inter_session,test,pca_32,nn_erm,0,0,"[0.7328349947929382, 0.15146319568157196, 0.1134587898850441, 0.0022430585231631994]"
A03,session2,inter_session,test,pca_32,nn_erm,1,2,"[0.15515348315238953, 0.03990548476576805, 0.6608843207359314, 0.14405672252178192]"
A03,session2,inter_session,test,pca_32,nn_erm,1,2,"[0.23191414773464203, 0.0745704397559166, 0.6856814026832581, 0.007833908312022686]"
A03,session2,inter_session,test,pca_32,nn_erm,2,3,"[0.008982502855360508, 0.06709882616996765, 0.2662739157676697, 0.6576448082923889]"
A03,session2,inter_session,test,pca_32,nn_erm,3,3,"[0.0006447425112128258, 9.247271373169497e-05, 0.024225743487477303, 0.9750369787216187]"
A03,session2,inter_session,test,pca_32,nn_erm,1,3,"[0.0030836311634629965, 0.1518416851758957, 0.3411729633808136, 0.5039017200469971]"
A03,session2,inter_session,test,pca_32,nn_erm,0,3,"[0.13866408169269562, 0.02619481086730957, 0.16609539091587067, 0.6690457463264465]"
A03,session2,inter_session,test,pca_32,nn_erm,0,3,"[0.0028541889041662216, 0.002264693845063448, 0.060929473489522934, 0.9339516758918762]"
A03,session2,inter_session,test,pca_32,nn_erm,3,3,"[0.0431649424135685, 0.01135092880576849, 0.062320079654455185, 0.8831639885902405]"
A03,session2,inter_session,test,pca_32,nn_erm,1,1,"[0.00496062682941556, 0.9860615730285645, 0.008670888841152191, 0.00030688621336594224]"
A03,session2,inter_session,test,pca_32,nn_erm,0,3,"[1.0300378562533297e-05, 0.0043522329069674015, 0.45732924342155457, 0.5383082628250122]"
A03,session2,inter_session,test,pca_32,nn_erm,2,3,"[0.00027826306177303195, 0.0010245804442092776, 0.02365892194211483, 0.9750382304191589]"
A03,session2,inter_session,test,pca_32,nn_erm,1,1,"[0.010795577429234982, 0.9331079721450806, 0.04635382816195488, 0.00974259339272976]"
A03,session2,inter_session,test,pca_32,nn_erm,1,2,"[0.06559760123491287, 0.3450948894023895, 0.5052476525306702, 0.08405992388725281]"
A03,session2,inter_session,test,pca_32,nn_erm,2,3,"[0.007953600026667118, 0.00017313510761596262, 0.006405782885849476, 0.9854674339294434]"
A03,session2,inter_session,test,pca_32,nn_erm,0,1,"[0.24028189480304718, 0.7386394143104553, 0.01578829623758793, 0.005290464498102665]"
A03,session2,inter_session,test,pca_32,nn_erm,3,3,"[0.01264454610645771, 0.0023496816866099834, 0.19373509287834167, 0.7912706732749939]"
A03,session2,inter_session,test,pca_32,nn_erm,2,2,"[0.09266851097345352, 0.0024170151446014643, 0.8654443025588989, 0.03947022184729576]"
A03,session2,inter_session,test,pca_32,nn_erm,2,3,"[0.07227344065904617, 0.00351311475969851, 0.02295514941215515, 0.9012583494186401]"
A03,session2,inter_session,test,pca_32,nn_erm,2,3,"[0.002393534639850259, 0.0013649490429088473, 0.04289405047893524, 0.9533475637435913]"
A03,session2,inter_session,test,pca_32,nn_erm,2,0,"[0.5566584467887878, 0.016254408285021782, 0.34800413250923157, 0.07908294349908829]"
A03,session2,inter_session,test,pca_32,nn_erm,0,1,"[1.4248296793084592e-05, 0.967085063457489, 0.032155461609363556, 0.0007452481659129262]"
A03,session2,inter_session,test,pca_32,nn_erm,1,1,"[0.03677751123905182, 0.7443456053733826, 0.2022625207901001, 0.016614370048046112]"
A03,session2,inter_session,test,pca_32,nn_erm,0,2,"[0.002042143139988184, 0.00042386160930618644, 0.5645291209220886, 0.43300485610961914]"
A03,session2,inter_session,test,pca_32,nn_erm,1,1,"[0.0023932806216180325, 0.9933732748031616, 0.004228881560266018, 4.664225343731232e-06]"
A03,session2,inter_session,test,pca_32,nn_erm,0,0,"[0.9320115447044373, 0.04330610856413841, 0.018330736085772514, 0.006351579446345568]"
A03,session2,inter_session,test,pca_32,nn_erm,0,0,"[0.8544695377349854, 0.08526282012462616, 0.05848041549324989, 0.0017872670432552695]"
A03,session2,inter_session,test,pca_32,nn_erm,2,0,"[0.6344156861305237, 0.32744377851486206, 0.03472525253891945, 0.003415315877646208]"
A03,session2,inter_session,test,pca_32,nn_erm,2,0,"[0.5513486266136169, 0.281996488571167, 0.1275327503681183, 0.03912211209535599]"
A03,session2,inter_session,test,pca_32,nn_erm,1,1,"[0.2286001741886139, 0.7654314041137695, 0.005564820021390915, 0.0004035981255583465]"
A03,session2,inter_session,test,pca_32,nn_erm,2,2,"[0.275834858417511, 0.1962140053510666, 0.4821462631225586, 0.0458049401640892]"
A03,session2,inter_session,test,pca_32,nn_erm,3,3,"[0.0004960881778970361, 2.4258402845589444e-05, 0.004810132086277008, 0.994669497013092]"
A03,session2,inter_session,test,pca_32,nn_erm,0,3,"[0.04698486998677254, 0.006462396122515202, 0.23869304358959198, 0.7078596353530884]"
A03,session2,inter_session,test,pca_32,nn_erm,3,3,"[0.03510020673274994, 0.0041245813481509686, 0.2029729038476944, 0.7578023076057434]"
A03,session2,inter_session,test,pca_32,nn_erm,0,0,"[0.5030784606933594, 0.04102018475532532, 0.29917970299720764, 0.15672162175178528]"
A03,session2,inter_session,test,pca_32,nn_erm,0,0,"[0.8425166606903076, 0.028420833870768547, 0.12816418707370758, 0.0008983102743513882]"
A03,session2,inter_session,test,pca_32,nn_erm,1,0,"[0.7035265564918518, 0.22344113886356354, 0.07296755164861679, 6.475480768131092e-05]"
A03,session2,inter_session,test,pca_32,nn_erm,3,3,"[0.2576391100883484, 0.006788012571632862, 0.1192789152264595, 0.6162939667701721]"
A03,session2,inter_session,test,pca_32,nn_erm,2,1,"[0.008085372857749462, 0.968562662601471, 0.020745493471622467, 0.0026064293924719095]"
A03,session2,inter_session,test,pca_32,nn_erm,1,1,"[0.0025738265831023455, 0.9920862317085266, 0.004738795571029186, 0.0006011493387632072]"
A03,session2,inter_session,test,pca_32,nn_erm,3,3,"[0.015287394635379314, 0.07904098182916641, 0.015520201064646244, 0.8901514410972595]"
A03,session2,inter_session,test,pca_32,nn_erm,2,2,"[0.2289872169494629, 0.06660573184490204, 0.47134244441986084, 0.23306460678577423]"
A03,session2,inter_session,test,pca_32,nn_erm,3,3,"[2.819554310917738e-06, 8.524192526238039e-05, 0.08074259012937546, 0.9191693663597107]"
A03,session2,inter_session,test,pca_32,nn_erm,2,3,"[8.436724783678073e-06, 2.9282659852469806e-08, 0.021622583270072937, 0.9783689975738525]"
A03,session2,inter_session,test,pca_32,nn_erm,3,3,"[2.3197983978207048e-07, 5.123010851093568e-07, 0.005145687144249678, 0.994853675365448]"
A03,session2,inter_session,test,pca_32,nn_erm,1,1,"[0.012738154269754887, 0.7883323431015015, 0.04138345271348953, 0.1575459986925125]"
A03,session2,inter_session,test,pca_32,nn_erm,1,1,"[0.08284582197666168, 0.9077584147453308, 0.009035288356244564, 0.00036042366991750896]"
A03,session2,inter_session,test,pca_32,nn_erm,3,2,"[0.04186837375164032, 0.0074432590045034885, 0.7063884139060974, 0.24429990351200104]"
A03,session2,inter_session,test,pca_32,nn_erm,0,1,"[0.017293186858296394, 0.9741873145103455, 0.0008605920593254268, 0.0076588718220591545]"
A03,session2,inter_session,test,pca_32,nn_erm,1,1,"[0.056792836636304855, 0.7373060584068298, 0.06471386551856995, 0.14118722081184387]"
A03,session2,inter_session,test,pca_32,nn_erm,1,3,"[0.005172005854547024, 1.8573471606941894e-05, 0.09267804026603699, 0.9021313190460205]"
A03,session2,inter_session,test,pca_32,nn_erm,1,3,"[0.04593629390001297, 0.0582570917904377, 0.07773767411708832, 0.8180689811706543]"
A03,session2,inter_session,test,pca_32,nn_erm,2,3,"[0.011870133690536022, 0.0001479811908211559, 0.0978856086730957, 0.8900962471961975]"
A03,session2,inter_session,test,pca_32,nn_erm,3,2,"[0.19991850852966309, 0.09306295216083527, 0.46443432569503784, 0.2425842136144638]"
A03,session2,inter_session,test,pca_32,nn_erm,0,2,"[0.10054623335599899, 0.017608201131224632, 0.6973458528518677, 0.18449978530406952]"
A03,session2,inter_session,test,pca_32,nn_erm,3,3,"[0.0025360079016536474, 0.0006943839835003018, 0.37418797612190247, 0.6225816011428833]"
A03,session2,inter_session,test,pca_32,nn_erm,0,2,"[0.09892632812261581, 0.40522900223731995, 0.4706467390060425, 0.025197947397828102]"
A03,session2,inter_session,test,pca_32,nn_erm,2,3,"[0.016491640359163284, 0.0011530914343893528, 0.41136401891708374, 0.5709912776947021]"
A03,session2,inter_session,test,pca_32,nn_erm,0,2,"[0.0013651716290041804, 0.008526007644832134, 0.9283924698829651, 0.06171642988920212]"
A03,session2,inter_session,test,pca_32,nn_erm,3,3,"[0.0006144364015199244, 3.200226274202578e-05, 0.0723140686750412, 0.9270395040512085]"
A03,session2,inter_session,test,pca_32,nn_erm,0,2,"[0.028062084689736366, 0.43516695499420166, 0.46619704365730286, 0.0705738440155983]"
A03,session2,inter_session,test,pca_32,nn_erm,2,3,"[0.0006385789602063596, 9.880444849841297e-06, 0.08634408563375473, 0.9130074381828308]"
A03,session2,inter_session,test,pca_32,nn_erm,0,1,"[0.0071359118446707726, 0.9197747707366943, 0.022149860858917236, 0.050939396023750305]"
A03,session2,inter_session,test,pca_32,nn_erm,1,2,"[0.10400854051113129, 0.19680413603782654, 0.6615052819252014, 0.03768203407526016]"
A03,session2,inter_session,test,pca_32,nn_erm,2,3,"[0.00033047734177671373, 0.040118031203746796, 0.09521015733480453, 0.8643413186073303]"
A03,session2,inter_session,test,pca_32,nn_erm,2,1,"[0.19082263112068176, 0.3368305265903473, 0.15794116258621216, 0.3144056797027588]"
A03,session2,inter_session,test,pca_32,nn_erm,3,0,"[0.8957511186599731, 0.0074708773754537106, 0.0591132715344429, 0.03766477853059769]"
A03,session2,inter_session,test,pca_32,nn_erm,0,1,"[0.17078149318695068, 0.7626449465751648, 0.012411953881382942, 0.05416163429617882]"
A03,session2,inter_session,test,pca_32,nn_erm,1,1,"[0.2992018163204193, 0.3049481511116028, 0.2588210701942444, 0.13702888786792755]"
A03,session2,inter_session,test,pca_32,nn_erm,3,3,"[0.00020941751427017152, 8.382617693314387e-07, 0.0017919811652973294, 0.9979977011680603]"
A03,session2,inter_session,test,pca_32,nn_erm,1,1,"[0.0035364730283617973, 0.7395004630088806, 0.25646305084228516, 0.0005000284872949123]"
A03,session2,inter_session,test,pca_32,nn_erm,2,3,"[0.003718911437317729, 0.0024608378298580647, 0.09291433542966843, 0.9009058475494385]"
A03,session2,inter_session,test,pca_32,nn_erm,2,3,"[0.06876100599765778, 0.004849668126553297, 0.4136064350605011, 0.5127828121185303]"
A03,session2,inter_session,test,pca_32,nn_erm,0,0,"[0.5070605278015137, 0.44246339797973633, 0.05022366717457771, 0.0002523639122955501]"
A03,session2,inter_session,test,pca_32,nn_erm,3,3,"[4.397918382892385e-05, 5.655368113366421e-06, 0.009191018529236317, 0.9907593727111816]"
A03,session2,inter_session,test,pca_32,nn_erm,1,1,"[4.708529559138697e-06, 0.9429686665534973, 0.05633712187409401, 0.0006895363330841064]"
A03,session2,inter_session,test,pca_32,nn_erm,3,3,"[0.0001820706092985347, 0.04897886887192726, 0.06332498788833618, 0.887514054775238]"
A03,session2,inter_session,test,pca_32,nn_erm,0,2,"[0.017872000113129616, 0.07609087228775024, 0.6131384968757629, 0.29289859533309937]"
A03,session2,inter_session,test,pca_32,nn_erm,0,2,"[0.1045335978269577, 0.3266729712486267, 0.4396478831768036, 0.1291455328464508]"
A03,session2,inter_session,test,pca_32,nn_erm,2,3,"[0.0003306013240944594, 0.00791203137487173, 0.08107376843690872, 0.9106836915016174]"
A03,session2,inter_session,test,pca_32,nn_erm,2,3,"[0.00032895561889745295, 8.351709402631968e-05, 0.022958651185035706, 0.9766289591789246]"
A03,session2,inter_session,test,pca_32,nn_erm,1,2,"[0.00018792531045619398, 0.4064554274082184, 0.5360774993896484, 0.05727910250425339]"
A03,session2,inter_session,test,pca_32,nn_erm,3,3,"[0.0009431903017684817, 0.0006925517227500677, 0.01834753155708313, 0.9800167083740234]"
A03,session2,inter_session,test,pca_32,nn_erm,1,1,"[0.0016711963107809424, 0.7915164232254028, 0.05324307829141617, 0.1535692811012268]"
A03,session2,inter_session,test,pca_32,nn_erm,1,3,"[5.893359684705501e-06, 0.00047273054951801896, 0.0002509543264750391, 0.999270498752594]"
A03,session2,inter_session,test,pca_32,nn_erm,0,3,"[0.21535012125968933, 0.001734227524138987, 0.3375686705112457, 0.44534701108932495]"
A03,session2,inter_session,test,pca_32,nn_erm,1,3,"[0.0002200753806391731, 0.05691754072904587, 0.05428433418273926, 0.8885780572891235]"
A03,session2,inter_session,test,pca_32,nn_erm,3,3,"[1.556925433021661e-08, 1.965276936743976e-07, 0.001261190976947546, 0.9987385869026184]"
A03,session2,inter_session,test,pca_32,nn_erm,3,3,"[2.3577051251777448e-05, 1.2403550499584526e-05, 0.000887228874489665, 0.9990768432617188]"
A03,session2,inter_session,test,pca_32,nn_erm,1,3,"[0.0005002326797693968, 0.29572269320487976, 0.027148157358169556, 0.6766289472579956]"
A03,session2,inter_session,test,pca_32,nn_erm,1,2,"[0.09653881192207336, 0.10957807302474976, 0.6835785508155823, 0.11030461639165878]"
A03,session2,inter_session,test,pca_32,nn_erm,1,1,"[0.007085840217769146, 0.5087297558784485, 0.4420672059059143, 0.04211718961596489]"
A03,session2,inter_session,test,pca_32,nn_erm,1,2,"[0.08214354515075684, 0.036505572497844696, 0.5432726740837097, 0.3380781412124634]"
A03,session2,inter_session,test,pca_32,nn_erm,3,3,"[4.6156761527527124e-05, 0.0002704734215512872, 0.019710374996066093, 0.9799730181694031]"
A03,session2,inter_session,test,pca_32,nn_erm,3,3,"[2.520372390790726e-06, 1.5976058421074413e-05, 0.000519383407663554, 0.9994621872901917]"
A03,session2,inter_session,test,pca_32,nn_erm,2,3,"[6.7440969360177405e-06, 2.184830947271621e-07, 0.00041422099457122386, 0.9995787739753723]"
A03,session2,inter_session,test,pca_32,nn_erm,3,3,"[6.856683398837049e-08, 7.583892625007138e-09, 0.0006466258782893419, 0.9993533492088318]"
A03,session2,inter_session,test,pca_32,nn_erm,0,0,"[0.4822841286659241, 0.10047724097967148, 0.41664639115333557, 0.0005922814016230404]"
A03,session2,inter_session,test,pca_32,nn_erm,1,1,"[0.22234001755714417, 0.6165371537208557, 0.15705996751785278, 0.004062942694872618]"
A03,session2,inter_session,test,pca_32,nn_erm,2,3,"[0.0011962432181462646, 0.0001813255512388423, 0.07671063393354416, 0.9219117760658264]"
A03,session2,inter_session,test,pca_32,nn_erm,1,2,"[0.010366413742303848, 0.2200171798467636, 0.539388120174408, 0.23022834956645966]"
A03,session2,inter_session,test,pca_32,nn_erm,0,3,"[0.007046195678412914, 0.018238579854369164, 0.3291833996772766, 0.6455318927764893]"
A03,session2,inter_session,test,pca_32,nn_erm,3,3,"[5.397275799623458e-06, 7.399718015221879e-05, 0.0011894210474565625, 0.9987310767173767]"
A03,session2,inter_session,test,pca_32,nn_erm,0,3,"[0.015908628702163696, 0.00010816421854542568, 0.0769362822175026, 0.9070469737052917]"
A03,session2,inter_session,test,pca_32,nn_erm,3,3,"[0.0014084652066230774, 0.005019195843487978, 0.027262577787041664, 0.9663098454475403]"
A03,session2,inter_session,test,pca_32,nn_erm,0,3,"[0.0004478659830056131, 0.0009769776370376348, 0.04202447459101677, 0.956550657749176]"
A03,session2,inter_session,test,pca_32,nn_erm,0,3,"[0.033633843064308167, 0.006529494188725948, 0.12449450045824051, 0.8353421688079834]"
A03,session2,inter_session,test,pca_32,nn_erm,0,2,"[0.0362563319504261, 0.012843631207942963, 0.6765649914741516, 0.2743350565433502]"
A03,session2,inter_session,test,pca_32,nn_erm,0,3,"[0.02360166236758232, 0.005105672869831324, 0.08357642590999603, 0.8877162933349609]"
A03,session2,inter_session,test,pca_32,nn_erm,2,3,"[0.0002609955845400691, 0.00021381948317866772, 0.04096435010433197, 0.9585608839988708]"
A03,session2,inter_session,test,pca_32,nn_erm,2,3,"[1.3425157703750301e-05, 3.617357651819475e-05, 0.0018390457844361663, 0.998111367225647]"
A03,session2,inter_session,test,pca_32,nn_erm,3,3,"[1.4454511983785778e-05, 4.074748358107172e-05, 0.000723907258361578, 0.9992208480834961]"
A03,session2,inter_session,test,pca_32,nn_erm,1,1,"[0.20919662714004517, 0.5716642141342163, 0.20359115302562714, 0.015548030845820904]"
A03,session2,inter_session,test,pca_32,nn_erm,2,2,"[0.11174078285694122, 0.006150319240987301, 0.8064656257629395, 0.07564326375722885]"
A03,session2,inter_session,test,pca_32,nn_erm,2,3,"[0.0012930177617818117, 0.0019041734049096704, 0.053058501332998276, 0.9437443017959595]"
A03,session2,inter_session,test,pca_32,nn_erm,2,3,"[0.0005263948696665466, 0.0006223849486559629, 0.009173882193863392, 0.9896773099899292]"
A03,session2,inter_session,test,pca_32,nn_erm,3,3,"[1.3619689525512513e-05, 1.4142086001811549e-05, 0.0012715121265500784, 0.998700737953186]"
A03,session2,inter_session,test,pca_32,nn_erm,2,3,"[0.336216002702713, 0.24877840280532837, 0.06463266164064407, 0.35037288069725037]"
A03,session2,inter_session,test,pca_32,nn_erm,0,3,"[0.1247665137052536, 0.05130823701620102, 0.09489361941814423, 0.7290316224098206]"
A03,session2,inter_session,test,pca_32,nn_erm,2,3,"[0.0001333346590399742, 0.0016887043602764606, 0.009936677291989326, 0.9882413744926453]"
A04,session1,inter_session,train,pca_32,nn_erm,3,3,"[0.0009115367429330945, 0.0007102444651536644, 0.0017823423258960247, 0.9965959191322327]"
A04,session1,inter_session,train,pca_32,nn_erm,2,2,"[0.00031488496460951865, 0.015412511304020882, 0.9803774952888489, 0.0038950983434915543]"
A04,session1,inter_session,train,pca_32,nn_erm,1,1,"[0.011506479233503342, 0.9625188708305359, 0.010629602707922459, 0.01534500066190958]"
A04,session1,inter_session,train,pca_32,nn_erm,0,0,"[0.9925157427787781, 0.00618740962818265, 3.278836084064096e-05, 0.0012641118373721838]"
A04,session1,inter_session,train,pca_32,nn_erm,0,0,"[0.9825854301452637, 0.016419099643826485, 0.00030915485695004463, 0.0006863480084575713]"
A04,session1,inter_session,train,pca_32,nn_erm,1,1,"[0.03415865823626518, 0.9606905579566956, 0.0016233234200626612, 0.003527409629896283]"
A04,session1,inter_session,train,pca_32,nn_erm,2,2,"[5.459848580358084e-06, 0.00045055398368276656, 0.9992423057556152, 0.0003017280250787735]"
A04,session1,inter_session,train,pca_32,nn_erm,3,3,"[0.011951986700296402, 0.00345736020244658, 0.017487769946455956, 0.9671028852462769]"
A04,session1,inter_session,train,pca_32,nn_erm,1,1,"[0.014606148935854435, 0.9844551086425781, 7.376258872682229e-05, 0.0008649149676784873]"
A04,session1,inter_session,train,pca_32,nn_erm,2,2,"[0.0011844626860693097, 0.0026188138872385025, 0.9755011796951294, 0.02069542370736599]"
A04,session1,inter_session,train,pca_32,nn_erm,0,0,"[0.9904143214225769, 0.009409957565367222, 8.804919343674555e-05, 8.768593397689983e-05]"
A04,session1,inter_session,train,pca_32,nn_erm,0,0,"[0.9766870737075806, 0.023301970213651657, 1.1250782705474194e-07, 1.0832090083567891e-05]"
A04,session1,inter_session,train,pca_32,nn_erm,0,0,"[0.9828774929046631, 0.01247167494148016, 0.0020249250810593367, 0.002625918947160244]"
A04,session1,inter_session,train,pca_32,nn_erm,3,3,"[0.003483571344986558, 0.0005981407593935728, 0.03484358638525009, 0.961074709892273]"
A04,session1,inter_session,train,pca_32,nn_erm,1,1,"[0.002321830950677395, 0.9873971343040466, 0.0018085938645526767, 0.008472396992146969]"
A04,session1,inter_session,train,pca_32,nn_erm,1,1,"[0.0011083700228482485, 0.989956259727478, 0.006306987255811691, 0.0026283436454832554]"
A04,session1,inter_session,train,pca_32,nn_erm,0,0,"[0.9962297081947327, 0.0024018133990466595, 5.9128426073584706e-05, 0.0013092643348500133]"
A04,session1,inter_session,train,pca_32,nn_erm,0,0,"[0.9511513710021973, 0.008928574621677399, 0.0002937025565188378, 0.0396263562142849]"
A04,session1,inter_session,train,pca_32,nn_erm,2,2,"[1.8148579101762152e-06, 2.907478424685195e-10, 0.9943398833274841, 0.005658352747559547]"
A04,session1,inter_session,train,pca_32,nn_erm,0,0,"[0.9337867498397827, 0.06541687995195389, 1.6628449884592555e-05, 0.0007797977305017412]"
A04,session1,inter_session,train,pca_32,nn_erm,1,1,"[0.028515489771962166, 0.9685847163200378, 0.0012807167368009686, 0.001619033282622695]"
A04,session1,inter_session,train,pca_32,nn_erm,3,3,"[4.65824814455118e-05, 4.812342922377866e-06, 0.015146885067224503, 0.984801709651947]"
A04,session1,inter_session,train,pca_32,nn_erm,3,3,"[0.0027931337244808674, 0.012011120095849037, 0.0039030073676258326, 0.9812927842140198]"
A04,session1,inter_session,train,pca_32,nn_erm,2,2,"[0.0006177384057082236, 0.0005225708591751754, 0.9538443684577942, 0.04501527175307274]"
